LAMBDA,FLUX,FERROR
9952.081,-5.681701446258343e-20,3.5270396905317503e-19
9953.692,1.8433030423129807e-19,4.3041170228816118e-19
9954.73,6.560257884816373e-20,3.6665491077995493e-19
9972.515,-8.823198757140574e-19,4.637343532943474e-19
9973.571,-4.096521969324049e-19,3.812270463995948e-19
9975.189,3.782475062155045e-19,4.455138153761195e-19
9976.236,-1.3424597226553698e-19,3.4607857417836406e-19
9977.854,3.7071392275024334e-20,4.274406738883005e-19
9978.895,-6.760636659970754e-19,3.611441165198454e-19
9996.659,-7.723261785898787e-19,4.6143422474450145e-19
9997.717,-9.494691571543257e-19,3.771671413808359e-19
9999.343,4.230707754140374e-19,4.354582870963002e-19
10000.392,2.2039079776157993e-19,3.4577647009736417e-19
10002.016,-1.1227346236175554e-19,4.224717734658904e-19
10003.058,-1.1340861663498097e-18,3.5917415862234966e-19
10020.802,-6.32222774361103e-19,4.63143823293477e-19
10021.863,-5.862330258551344e-19,3.8496532171335516e-19
10023.496,6.124437648677551e-19,4.387261097375046e-19
10024.546,-4.370628509104373e-19,3.3995057184544287e-19
10026.178,1.2582626169127983e-19,4.250995558011724e-19
10027.222,-9.514132120793508e-19,3.607381788203729e-19
10044.943,1.9499765181404837e-19,4.488089418017619e-19
10046.01,2.258255989652649e-19,3.843007220587297e-19
10047.649,4.915775484296416e-19,4.372613055749134e-19
10048.7,-1.5902775187765855e-19,3.4984086658737833e-19
10050.34,9.587469694902578e-19,4.3175009942465887e-19
10051.386,-4.562676677415907e-19,3.708586255273045e-19
10069.088,-1.9610707288919285e-19,4.376050736983915e-19
10070.154,-6.233345423709575e-19,3.933317536641445e-19
10071.803,-4.738783413484359e-19,4.270957661246862e-19
10072.855,3.1533871985208904e-19,3.581865034220507e-19
10073.738,-1.0121395454707591e-19,4.305447071913106e-19
10075.549,-4.4632497424126675e-20,3.903259462091263e-19
10093.232,-7.741294153231897e-20,4.386778379022902e-19
10094.292,-8.844677030106026e-19,3.833224855888786e-19
10095.956,2.525702069117627e-19,4.459701008818664e-19
10096.146,2.7136699007024695e-19,3.5964525152940635e-19
10098.928,-4.818686221621242e-19,5.868640852199774e-19
10099.713,5.623760923945393e-19,3.8698265081432387e-19
10117.377,-3.3266366989415656e-19,4.3360512493641846e-19
10118.438,-1.376059292553863e-19,3.7722824862042497e-19
10120.108,1.1640998939394967e-20,4.534370447004876e-19
10122.475,1.4685127473458948e-19,3.5715616094214393e-19
10122.826,-4.627635224969857e-19,4.3049097331858395e-19
10122.925,4.591228413192674e-19,3.92682154370785e-19
10141.522,1.1818113485482995e-19,4.221160594805156e-19
10142.584,-1.767069693950468e-19,3.687304343739507e-19
10143.463,-2.193963674478817e-19,4.459123799968444e-19
10145.319,-1.0434087299161718e-19,3.505829826450731e-19
10146.988,4.009648296206316e-20,4.374598299008345e-19
10149.374,-2.6691872434773167e-19,4.074835178882992e-19
10165.667,-3.233566789544184e-19,4.244987125376665e-19
10166.73,-7.942120238766585e-19,3.5625392045410134e-19
10168.605,-1.1852669142360533e-19,4.731174592625241e-19
10169.475,1.563650115546839e-19,3.7020078001197604e-19
10171.15,-1.1255666819255321e-18,4.138859208717755e-19
10172.204,-9.730849025140864e-20,4.0985453848877774e-19
10189.812,-9.544266314266089e-19,4.067672467374221e-19
10190.877,-1.393959960050902e-19,3.573037963642153e-19
10192.563,-5.049707801139361e-19,4.2920338880213567e-19
10193.619,4.569728645109167e-19,3.701085174539022e-19
10195.3125,1.515640315858896e-19,4.484350903388653e-19
10196.368,-1.1144448815178632e-20,3.9835245258681926e-19
10213.957,-1.1425183005428816e-18,4.009074822766918e-19
10215.022,2.7012039652433604e-19,3.5214163063962115e-19
10216.717,-6.501684794188412e-20,4.1568076637858226e-19
10217.774,2.355980454517558e-19,3.5914668906274805e-19
10219.474,-7.180502912345383e-19,4.55954814386051e-19
10220.531,4.984533701126078e-20,3.936372544492573e-19
10238.102,9.297019472771275e-20,3.9550312290356257e-19
10239.169,-1.3769742580902343e-19,3.4456578410917847e-19
10240.87,-5.71711842650769e-19,4.1501402819203746e-19
10241.929,-1.8974507993051665e-19,3.5036488684483676e-19
10243.632,-4.999862881508172e-19,4.395125877919891e-19
10244.685,-7.551627706194978e-19,3.839301854454932e-19
10262.246,-1.2872463289132933e-18,3.7626322239300927e-19
10263.314,3.202377322863842e-20,3.4004870239648686e-19
10264.875,-6.583880732863914e-19,4.0574042095627414e-19
10266.083,-6.687525354224269e-19,3.413454345615422e-19
10267.793,-3.6281353443049116e-19,4.3169820177398443e-19
10268.849,-1.2930396941433175e-18,3.7032597917254704e-19
10286.392,-4.470471214467149e-19,3.762251286414951e-19
10287.461,-1.7184014638388372e-19,3.3054866776278115e-19
10289.224,7.000575215153562e-19,4.040138601919977e-19
10290.238,1.9232192143880238e-19,3.373447260794406e-19
10291.854,-1.9304104272445033e-19,4.2664572304843064e-19
10293.012,-9.367294625476797e-19,3.775955248048264e-19
10310.536,-8.6612131063146985e-19,3.672967898493353e-19
10311.607,-6.061191416000364e-19,3.196181454822096e-19
10313.33,-1.0109391872376174e-19,3.918730758571273e-19
10314.393,6.109322006279299e-20,3.234264195888803e-19
10316.139,-9.93642166057067e-19,4.108512865927999e-19
10317.176,-7.909273300179371e-19,3.6579042685621986e-19
10334.681,1.4800392886847892e-20,3.648293367797386e-19
10335.753,-8.777226578010884e-20,3.1519871708861196e-19
10337.482,-9.59701154148669e-20,3.8218837691940814e-19
10338.547,1.2995042224322415e-19,3.1955201647729706e-19
10340.278,-5.351599285958525e-19,4.0894158541160687e-19
10341.34,-4.939307687560977e-19,3.5706356781765795e-19
10358.825,-9.108853243853161e-20,3.5789155809587524e-19
10359.899,-1.3867730380292416e-19,3.093492385209087e-19
10361.636,-3.917928112505507e-19,3.7490929523958685e-19
10362.702,2.8562410364094433e-19,3.2226064289833775e-19
10364.44,2.1131716519053156e-19,3.977920980065236e-19
10365.503,-6.865327981699396e-19,3.4648787603210556e-19
10382.97,-1.5696838135896654e-19,3.634796632515739e-19
10384.045,-2.2705682271078564e-20,3.118650750334791e-19
10385.789,6.638633250263874e-19,3.79712405832175e-19
10386.857,-1.0489350974670235e-19,3.1524816741632443e-19
10388.603,-1.1256753751081002e-19,4.0000991472879147e-19
10389.666,-7.54942635624404e-19,3.4171928336378617e-19
10407.115,-6.674989580085592e-19,3.441420257741113e-19
10408.191,-2.734904002614812e-19,3.0695633472540796e-19
10409.942,3.689374424917773e-19,3.7164127367320067e-19
10411.012,6.524156936399847e-20,3.0805644765319838e-19
10412.765,-6.761465539587493e-19,3.9336180995278347e-19
10413.83,-9.224316477833076e-20,3.458052372162668e-19
10431.26,-3.924159131594309e-19,3.469494471325458e-19
10432.337,-5.873429032903809e-19,3.016611526777415e-19
10434.096,-5.006963030471252e-19,3.638540508449847e-19
10435.166,2.7675141849289026e-19,3.096484237556959e-19
10436.1875,-1.5334560866068233e-18,3.75211341665103e-19
10437.994,-1.298526173082007e-19,3.3412611518606225e-19
10455.404,-2.0689283992024036e-19,3.4317366390444793e-19
10456.483,-1.2610092533148631e-19,2.9913890692399097e-19
10458.249,-4.568427860808909e-19,3.527555013668764e-19
10459.321,1.1239727453406836e-19,3.006470210448209e-19
10461.423,-1.007669624913638e-18,4.72031131791979e-19
10462.157,-1.538428983252087e-19,3.2773943868296135e-19
10479.55,-6.153971813367416e-19,3.3922252070049163e-19
10480.63,1.1625463669870186e-21,2.9470061941081614e-19
10482.1,3.4026907714914813e-19,3.265273542854671e-19
10482.402,-7.13509403574225e-19,3.478161700930424e-19
10485.25,-1.0433882357357508e-18,3.800304488653461e-19
10486.321000000002,-1.026849845010733e-18,3.2234803790351197e-19
10503.694,-7.671783341676672e-19,3.3597063507065135e-19
10504.775,-4.901538905375397e-19,2.907266059001939e-19
10506.556,9.694604510788358e-19,3.571143165111014e-19
10509.272,6.191433329147683e-19,3.107595330288183e-19
10509.412,-7.253599564297793e-19,3.7307363023821483e-19
10510.484,-8.908705318366835e-19,3.198253265300331e-19
10527.84,-4.606749791560501e-19,3.32128893160852e-19
10528.922,-5.054065969310804e-19,2.9012683220610774e-19
10530.709,5.154905886127605e-19,3.4656898676784416e-19
10531.784,4.673154291769213e-19,2.994677037953129e-19
10533.574,2.3199566055456084e-19,3.736611319862558e-19
10534.648,-2.721283331303724e-19,3.2122376480469723e-19
10551.984,-4.923691398478138e-19,3.330245075017821e-19
10552.988,-1.3703960477748874e-19,2.9645994608822422e-19
10554.862,-3.2045771813071894e-19,3.454590706056669e-19
10555.938999999997,-1.0670077175530373e-20,2.868749594117913e-19
10557.736,-1.4189080096822695e-19,3.6695426962616107e-19
10558.812,-4.2898458202578543e-19,3.1753694342422952e-19
10576.13,-4.028426985467282e-19,3.2918628506954235e-19
10577.31,5.575633264961966e-19,2.9124075050281705e-19
10579.016,-3.0831876345480503e-19,3.4312397725088484e-19
10580.095,-3.824537231428066e-20,2.879340225588633e-19
10581.898,-4.454063298936326e-19,3.651520950575529e-19
10582.976,-7.870491790580369e-19,3.1042031586635553e-19
10600.274,-1.2487098377488034e-18,3.2625743118572555e-19
10601.36,7.521933584385635e-19,3.2051382432863016e-19
10602.488,-4.472695593873314e-19,3.3762074060915612e-19
10604.249,2.309032037686593e-19,2.8179301598536873e-19
10606.061000000003,-3.707352536556042e-19,3.5904831492364897e-19
10607.139,-4.744069510045374e-19,3.0702849301020053e-19
10624.419,-4.0985915085829035e-19,3.2812702753748606e-19
10625.506,3.2740055518141527e-19,3.204644859212561e-19
10627.723999999998,-3.93556694301296e-20,3.5574129430580084e-19
10628.404,2.7125286338612705e-19,2.806613615178481e-19
10630.223,-6.801497504974014e-19,3.564264732614595e-19
10631.303,-5.099794952655552e-19,2.996010040220849e-19
10648.563999999997,-7.990293958767341e-19,3.1497181150270297e-19
10649.652,2.7125304836989607e-19,2.856999552583966e-19
10651.476,2.9391530698916955e-19,3.256774956004959e-19
10652.559,4.0603998848836863e-19,2.776337725810265e-19
10654.385,-3.809094546641475e-19,3.477388952008711e-19
10655.466,-5.952423571172561e-19,2.994101322662945e-19
10672.709,-1.0695182896724817e-19,3.134282393196366e-19
10673.799,-4.693445839050568e-19,2.679151693336582e-19
10675.629,-4.914419999042437e-19,3.1825139815189383e-19
10676.713,3.8694103566083023e-19,2.745680537490327e-19
10678.547,-2.1603195576208237e-19,3.4068581536135146e-19
10679.63,-8.691393181813753e-19,2.888797657244746e-19
10696.8545,5.37009739688165e-19,3.1433058471597837e-19
10697.945,-4.3222284955413484e-19,2.6623253576209866e-19
10699.782,-1.485542809599824e-19,3.1642587436945033e-19
10700.868,3.4993191307174525e-19,2.7060167297383934e-19
10702.708,-5.307189651044257e-19,3.3560205023310577e-19
10703.793,-9.836059491373824e-19,2.8346596066710176e-19
10720.139,-1.1362616440221436e-18,2.9838348933028792e-19
10722.091,-7.463287697337871e-20,2.662979640041371e-19
10723.936000000003,2.5646986254645373e-19,3.1949249404575976e-19
10725.022,1.8663754570529073e-19,2.659595059164868e-19
10726.87,-1.078081007064003e-18,3.2879620938208705e-19
10727.957,-5.505102587665079e-19,2.831663093062397e-19
10745.868,-5.007907934206543e-19,2.949214161750534e-19
10746.237,-5.176861777563306e-19,2.674706225758021e-19
10748.089,-3.4932550249021265e-19,3.1084324826953186e-19
10749.178,4.920404025838444e-19,2.649805998324307e-19
10751.032,-9.644524402697241e-19,3.228675199908923e-19
10752.121,1.946442551468583e-21,2.9239744201711353e-19
10769.29,-5.591529395981787e-19,3.0702119274536134e-19
10770.383999999998,-5.6192589855108945e-19,2.673861885185849e-19
10772.243,-5.126081351808488e-19,3.0492233139159657e-19
10773.333,2.3406645697960073e-19,2.591110726485203e-19
10775.195,-4.594172800673805e-19,3.2833943633035528e-19
10776.284,-4.093514541735114e-19,2.8066237626482695e-19
10793.435,-9.77590989187283e-19,2.9876905587156387e-19
10794.53,-1.0551371595086444e-19,2.6115024714405194e-19
10796.396,-7.82304388032633e-19,2.988950200280146e-19
10797.487,-2.7009790558345464e-19,2.549343835259882e-19
10799.357,-5.08249417378269e-19,3.216932010612156e-19
10800.448,-8.390124926337082e-19,2.722368253246322e-19
10817.58,-3.7539856722125613e-19,3.0289798441686663e-19
10818.676,-1.208950946245845e-19,2.591189496370609e-19
10820.55,8.106627677369523e-20,3.120396223246689e-19
10821.643,1.2457682308396506e-20,2.5575835707151725e-19
10823.518999999998,-3.4834460314299997e-19,3.1743310628511757e-19
10824.612,-3.328057482527881e-19,2.7437512521528803e-19
10841.725,-3.4379463895008627e-19,2.9449360921285246e-19
10841.928999999998,8.12870340931263e-20,2.5346829804296706e-19
10844.703,-5.065662876354031e-19,3.1302849141370794e-19
10845.119,5.64166349805064e-20,2.541948921305157e-19
10847.681,-6.831973569143228e-19,3.081619993189682e-19
10848.775,-1.2725295729107643e-19,2.7270968314454505e-19
10865.87,-3.733090388364494e-19,2.9869451376648194e-19
10868.038,-2.242379673859308e-20,2.5187524683299226e-19
10868.857,-9.068570153863379e-19,2.9875498108366165e-19
10869.893,-5.199459207817662e-19,2.5215976385105084e-19
10871.844,-9.949447816089423e-19,3.0495228367020957e-19
10872.267,-5.338523321787851e-19,2.6692525623012583e-19
10890.016,-9.709374945484892e-19,2.955952130214861e-19
10891.115,-1.5117725799549277e-19,2.5415330448866153e-19
10893.011,-8.966670010417408e-19,2.9924587044080364e-19
10895.229,-3.381270951113921e-19,2.4738715092825043e-19
10896.006,-5.322947791939276e-19,3.1047106085184537e-19
10897.861,-4.514076095910935e-19,2.6719731837059898e-19
10914.16,-7.53380696060281e-19,2.9714695608479814e-19
10915.262,-4.3215379399183135e-19,2.5166058104055685e-19
10917.164,-1.2156630590648734e-18,2.947480591597925e-19
10918.262,-2.4839927033481826e-19,2.4506638237479275e-19
10920.168,-1.0758773359882653e-18,2.994171658489981e-19
10921.267,-2.1755632645981725e-19,2.64686821116427e-19
10938.306,-1.0197189667180395e-18,3.036990036221084e-19
10939.408,-9.749134364631627e-19,2.4739242998594283e-19
10941.317,-4.633157478499167e-19,2.9139059999745618e-19
10942.417,2.025800055897504e-19,2.446491990997506e-19
10944.33,-2.929551147165678e-19,3.054818902767814e-19
10945.431,-6.193074158629138e-19,2.6027262161356843e-19
10962.444,-5.85582259239872e-19,3.0106345344812514e-19
10963.555,-7.145996472896057e-19,2.496589885661336e-19
10965.472,8.341479203632111e-20,2.956182138238324e-19
10965.799,8.897567383448658e-20,2.414950483169597e-19
10968.492,-7.018592449827869e-19,3.0215394972118314e-19
10969.595,-7.601574468439522e-19,2.589617187637895e-19
10986.585,-1.0481836690745485e-20,2.996857822931614e-19
10987.7,-2.110618508466025e-19,2.5122817562e-19
10989.625,-2.95747242419736e-19,3.0023975573594756e-19
10991.606000000002,-6.098172277801061e-19,2.458241427390636e-19
10991.912,-6.262560729184574e-19,3.0630875276687933e-19
10993.758999999998,-4.596457814415098e-19,2.614158867327223e-19
11010.167,-8.438598189517361e-19,2.9487346479248766e-19
11011.847,-5.617508471951205e-19,2.446340769838463e-19
11013.778,-8.248047646726456e-19,2.9670892214111964e-19
11014.882,-1.2455491279203907e-19,2.4910666436217746e-19
11017.502,-1.2670484856421003e-18,3.140241936839334e-19
11017.923,-1.8364891608866636e-19,2.600519738592258e-19
11035.258999999998,-7.162422279123919e-19,2.8994286927835257e-19
11035.97,-7.22017574542271e-19,2.48936380063663e-19
11037.489,-1.2375344606122067e-18,2.9576558756857376e-19
11039.037,3.073838073910609e-19,2.4912797873632146e-19
11040.9795,-8.091326561850765e-19,2.9574443158638147e-19
11042.086,-4.669721105095182e-19,2.58387676742436e-19
11059.0205,-2.3237101805133412e-20,2.926110897825846e-19
11060.126,-4.851396832660068e-19,2.519890210547139e-19
11062.362,-1.2356597634281559e-18,2.8246932550729924e-19
11063.191,-2.398896824744142e-19,2.3208195116627164e-19
11065.142,-3.866150798043584e-19,2.991752589147085e-19
11066.25,-6.071978739825348e-19,2.5861418390235783e-19
11083.165,-6.337107614601697e-20,2.9378302084199472e-19
11084.267,-7.200529527164302e-19,2.474722842726812e-19
11086.2295,-7.504404309175184e-19,2.995412962714586e-19
11087.347,2.3091603664040225e-19,2.442474055142161e-19
11089.303999999998,4.2675613302054003e-19,3.0209428204566147e-19
11090.414,-4.966909098817603e-19,2.592086735060994e-19
11107.311000000003,-4.706969163615198e-19,2.918355399183374e-19
11108.413,-6.217543172648062e-19,2.484532308098197e-19
11110.383,-8.28019055896237e-19,2.9383715075448736e-19
11111.501,4.07810181791634e-19,2.4440939177825146e-19
11113.466,-7.345821310936299e-19,2.969063257762719e-19
11114.578,-1.0130931971162387e-18,2.550525209372046e-19
11131.455,-5.069981986233625e-19,2.9230549890608497e-19
11132.56,-3.745584273098233e-19,2.4930784329698114e-19
11134.536,-3.8202394274430347e-19,2.894606222362908e-19
11135.643,3.674949489499136e-19,2.428881152910243e-19
11137.629,-1.1111208641497385e-18,2.884949483490403e-19
11138.742,-1.179584964165675e-18,2.5999235254003204e-19
11155.601,-3.9187098872337084e-19,2.9066498423782265e-19
11156.706,-8.742954539206534e-20,2.4860821458417516e-19
11158.69,8.636260817388504e-20,3.0328447317082854e-19
11159.792,-5.047111335260359e-20,2.3723702185846494e-19
11161.788,-5.754133705945194e-19,2.949261321974788e-19
11162.906,-8.728118753121692e-19,2.5805067261202747e-19
11177.067,-6.781800441527306e-19,2.4953671784222215e-19
11179.745,-7.908839488370525e-19,2.907025364282209e-19
11180.667,-7.276763921132484e-19,2.1541570566558053e-19
11180.853,-2.5172018872590895e-19,2.472610026310702e-19
11182.716,-5.563125736930589e-19,2.8018200569618446e-19
11182.844,1.9201664803087642e-20,3.0112489770344836e-19
11183.947,-7.547621974899187e-20,2.404207197590786e-19
11185.184,-5.706413882909407e-19,2.9509424901153503e-19
11185.944,-1.005498449822864e-18,2.8966720976484165e-19
11186.497,-1.6149301062845672e-19,2.270129863731908e-19
11187.058,-1.951387015224477e-18,2.721423667574402e-19
11187.649,-7.136270712209366e-19,3.4336993906171943e-19
11203.891,-4.24220311426773e-19,2.948165303590341e-19
11204.999,-8.632103839406534e-19,2.48063458870909e-19
11206.997,-8.89525613153019e-19,2.9058493713287096e-19
11208.103,1.6919277006536024e-19,2.455924438436915e-19
11210.106000000002,-6.470166416906488e-19,2.9267766508721436e-19
11211.214,-1.3832937162272162e-18,2.682323382926448e-19
11227.686000000003,-2.2004742447501555e-19,2.7774647884095185e-19
11228.035,-1.0612102355173662e-19,2.9747273129380267e-19
11228.478,-8.270272607986951e-19,2.0924288855740777e-19
11229.1455,-1.1492022942043632e-18,2.533652138291345e-19
11231.15,-1.1836820724801852e-18,2.823681281159956e-19
11231.221,-4.433211083282333e-19,2.835548823731027e-19
11232.257,2.6777159876984822e-19,2.4545444386675607e-19
11232.556,-2.625241892068788e-19,2.1888240843399687e-19
11233.717,-8.452263253763702e-19,3.356687691413148e-19
11234.268999999998,-9.701931499079279e-19,2.908543134999297e-19
11235.377,-8.50530247621063e-20,2.567332214882338e-19
11236.896,-3.5537547218730697e-19,2.357371965218517e-19
11252.181,-3.4021282870232413e-19,2.973037657694283e-19
11253.291,-7.453450016887152e-19,2.516213638552435e-19
11255.305,-4.0645130756259364e-19,2.922227878696395e-19
11256.412,5.434873696701603e-19,2.422013268013303e-19
11258.432,-1.0933866806702487e-18,2.890377731611683e-19
11259.541,-3.575128578269273e-19,2.536460831542306e-19
11273.558,-6.894930660748684e-19,2.0414033464061583e-19
11275.447,1.465274738655586e-19,2.8943260551250486e-19
11276.088,1.841670480473529e-20,2.067017628784864e-19
11276.326,-7.876343676989797e-19,2.9686830920940737e-19
11277.257,-7.08553908551064e-20,2.8057032269549475e-19
11277.4375,1.6588216092482348e-20,2.5403192220320013e-19
11278.614,-6.42080920496481e-19,2.1344808638756035e-19
11279.458,-6.638812521146431e-19,2.8611448964913e-19
11279.784,-3.911574779811288e-19,3.256581535305199e-19
11280.566,-9.671919578337997e-20,2.389645791544056e-19
11282.594,-8.80897214583464e-19,2.9262658526771953e-19
11283.705,-7.382834536898899e-19,2.5257205466481323e-19
11319.553,-9.907715858670262e-20,1.9833715632359075e-19
11320.73,-1.0826683372528211e-19,2.5864204409426023e-19
11322.115,-1.1457509117130196e-19,2.0014729056675503e-19
11323.293,-2.8855041120948636e-19,2.7175673032281425e-19
11324.673,-2.5624832213468457e-19,2.0906029324024797e-19
11325.852,-1.076505262414914e-18,3.192749660983437e-19
11365.549,3.217992338609672e-20,1.9321736157328187e-19
11365.686000000003,-4.305080696936487e-19,2.524314360885696e-19
11368.073,-2.3232882308262365e-19,1.9906356694215805e-19
11369.329,-9.456190033578958e-19,2.6649350495580186e-19
11370.73,7.247184058398412e-20,2.0311543086586107e-19
11371.919,-1.6785793341701539e-19,3.115912698951922e-19
11411.544,-2.272765621885595e-19,1.8934296158102181e-19
11413.516,5.579514336506865e-21,2.6560617891681406e-19
11414.24,-1.0658045834491494e-19,1.9347299334253188e-19
11415.366000000002,-1.269427290630702e-18,2.6928398714867633e-19
11416.789,-6.973340934419248e-20,1.985367273415085e-19
11417.986,8.971401064721697e-20,3.1027691584113074e-19
11457.54,-4.704025123526729e-19,1.8466196769194546e-19
11458.746,-7.25455469048692e-19,2.464861344288716e-19
11460.197,-2.345036154231328e-19,1.8759794329002927e-19
11461.018,-2.306021942532669e-19,2.0618988169131466e-19
11461.402,-1.0129436645136064e-18,2.637491068769503e-19
11464.053999999998,-5.627315340992408e-19,2.9441564152000097e-19
11503.536,-7.385474883311454e-20,1.8273703877225644e-19
11504.752,-2.3899565421402203e-19,2.4055053000974977e-19
11506.225,-4.083314598507715e-19,1.8482383563673768e-19
11507.438,-1.4919306355530834e-18,2.6171560948111246e-19
11510.122,-3.608262586788338e-19,2.89137078767121e-19
11510.797,-1.6955862253523915e-19,2.012903695462297e-19
11549.531,-4.279869446171651e-19,1.8121420855512604e-19
11550.757,-1.350600865245355e-19,2.3560486618044177e-19
11552.251,-2.1002907685765891e-19,1.8353224184377362e-19
11552.718,-7.006782020097184e-19,2.5912331006600595e-19
11554.965,-3.6045223130516013e-19,1.88434391247836e-19
11556.188999999997,8.673052159964688e-19,2.9811086606893737e-19
11595.527,-5.127650263164631e-19,1.7738547975569492e-19
11596.762,-1.604937318562668e-19,2.3524678828408775e-19
11598.279,-8.208933104509393e-21,1.814858306005402e-19
11598.481000000002,-6.577162133953528e-19,2.7787921779016174e-19
11601.022,-4.922557751826514e-19,1.8546892165967925e-19
11602.257,3.0980562846982903e-19,2.876969340753668e-19
11641.523,-2.474753809890428e-19,1.740216348538535e-19
11642.767,-9.091783333931375e-19,2.2826188650349197e-19
11644.306,1.4522716401361506e-19,1.7851496942424447e-19
11646.326,-4.694093429728186e-19,2.7375644295707428e-19
11647.081,-7.908118450828121e-19,1.8225006008976669e-19
11648.324,-5.430046356033683e-20,2.814801793883936e-19
11687.518999999998,-2.424415793682627e-19,1.7173161769954683e-19
11688.772,-5.000646133304955e-19,2.2549899302998093e-19
11690.333,-1.8955626786882804e-19,1.7260116184845267e-19
11691.584,-9.875783650441366e-20,2.326622441725311e-19
11693.14,-8.678530366919582e-19,1.7675624543371447e-19
11694.378,-2.3627146129744966e-19,2.757173056505098e-19
11733.515,-3.116064786638632e-19,1.6705484127174888e-19
11734.777,1.5832465646292177e-19,2.1974196061799866e-19
11736.36,-2.7441202527768273e-19,1.6682476880040037e-19
11737.621,3.787793210112685e-19,2.2856119359945124e-19
11739.198,-6.462120857181992e-19,1.7131383203585167e-19
11740.471,-3.4448444742803185e-19,2.7779713528047897e-19
11779.51,-1.6366656036589636e-19,1.6352672152410826e-19
11780.782,4.0263390867500454e-19,2.136206008058581e-19
11782.388,-3.501448691668339e-19,1.617516970849829e-19
11783.657,1.2968794415043431e-20,2.2145867812131935e-19
11785.257,-1.432346210020195e-19,1.6827811729850141e-19
11786.526000000002,-7.961302887828444e-19,2.6144211384422876e-19
11821.129,3.357854217517062e-20,1.583009235262188e-19
11826.788,1.4069722035542182e-19,2.0791041530341398e-19
11828.415,-4.7842200370056195e-19,1.5907682720662628e-19
11829.694,-1.2825929937347236e-19,2.1506103225452572e-19
11831.313999999997,1.8971934923616213e-19,1.6451513555005403e-19
11832.594,-5.18216216751024e-19,2.511110971134405e-19
11872.793,-1.2409413462608377e-19,2.0403703067643766e-19
11874.442,2.0011639752879098e-20,1.5756170328587139e-19
11875.73,-4.952571953266464e-19,2.0888424400312864e-19
11875.941,-2.299575793215949e-19,1.5599100514718542e-19
11877.373,-1.5209183602263133e-20,1.6073499319495628e-19
11878.662,-5.844284423263942e-20,2.4980949523507444e-19
11916.456,1.722252517419355e-19,1.6194484535650098e-19
11917.497,-9.505687902391402e-20,1.540725790959223e-19
11918.798,2.325670161936536e-19,2.0124612972730536e-19
11921.767,6.546742582055756e-20,2.0835598131023932e-19
11923.432,-9.952116090452202e-20,1.5691919901067674e-19
11924.729,-3.386274375409826e-19,2.3749249962011845e-19
11963.492,-8.704226667400145e-20,1.5345654135371772e-19
11964.803,-6.630326805611098e-19,2.0091442542064944e-19
11967.803,-1.6008482823988274e-19,2.0104346054941754e-19
11969.49,1.5075188996054887e-21,1.538305282211241e-19
11970.541,8.221835906632224e-19,1.618907249612898e-19
11970.797,-2.1198652514334218e-20,2.3844940515713984e-19
12009.488,-3.941585813655588e-19,1.5036972116552037e-19
12010.808,1.0701880189082115e-19,1.9629399906454567e-19
12012.523,4.096347155632635e-19,1.5056545082269429e-19
12013.84,-3.574559525143739e-19,2.0020382408886019e-19
12015.549,4.124542706556837e-20,1.5220737370580643e-19
12016.864,-5.188079805799489e-19,2.3597207890523535e-19
12055.483,-2.4091388703380735e-19,1.500659677594956e-19
12056.8125,4.1534401684411797e-19,1.956513996834196e-19
12057.702,1.5765256347308156e-19,1.5700571449071992e-19
12058.551,-9.809943219443945e-20,1.469576792207465e-19
12059.876,-1.3486119701662982e-19,1.9510896069701493e-19
12062.932,-4.870247517823512e-19,2.296552614564631e-19
12101.4795,-1.6955319499454535e-19,1.5242278448545282e-19
12102.818,4.851825287512066e-19,1.9436051706782878e-19
12104.578,-1.5379956361635848e-19,1.4555776647393478e-19
12105.912,-2.980028912610406e-19,1.948506961728515e-19
12108.999,-5.3785947260436546e-20,2.279356689952322e-19
12111.555,-2.6487548262314387e-20,1.5406329547455012e-19
12147.475,-4.949248784410114e-20,1.4946897272016645e-19
12148.823,8.68152018004954e-20,1.9253745325291564e-19
12150.6045,-4.701043968680931e-19,1.4386762510218411e-19
12151.949,-3.1942591558042845e-20,1.9394610846903869e-19
12153.753,-3.3322904993485773e-19,1.460504382716227e-19
12155.066,-3.8861970150607223e-19,2.270237374534909e-19
12193.471,-2.5723505255658133e-19,1.4806983518362064e-19
12194.828,6.812332505973002e-20,1.8907071522425726e-19
12195.168,-5.483577935695986e-19,1.4345687700408063e-19
12196.632,-1.3036240512481335e-19,1.441500972141546e-19
12197.985,-2.7172947321821657e-19,1.899772770796492e-19
12201.133999999998,-3.02215998312391e-19,2.1618135407541976e-19
12239.442,-3.84202642175594e-19,1.4583423012328275e-19
12240.833,-1.130776161948306e-19,1.8821080335163288e-19
12242.659,1.9249057967157499e-19,1.4375464578946396e-19
12244.021,3.264965540088414e-19,1.9553730670848763e-19
12247.202,1.32241280176678e-19,2.1517668056891499e-19
12250.475,-3.960935835773547e-19,1.4285446295512342e-19
12285.437,-2.7264851358875017e-19,1.46579701285888e-19
12286.839,2.6863605434117255e-19,1.905870148637984e-19
12288.687,6.367404167322932e-20,1.4103410914568927e-19
12290.059,-2.6387073944134237e-19,1.9120792577871613e-19
12291.877,-1.2784453168468295e-19,1.4282811233361912e-19
12293.27,-4.044170660534142e-20,2.1335418747356722e-19
12331.433,-1.9388170539498362e-19,1.4466170250479526e-19
