LAMBDA,FLUX,FERROR
11062.811000000003,9.490727415799942e-18,5.813089998989835e-19
11063.326,7.872477854554601e-18,4.908471166912755e-19
11063.479,8.231138415113286e-18,4.930586085965995e-19
11063.995,9.080787147887725e-18,7.194323486833891e-19
11087.258,9.614906422401594e-18,5.932413159181488e-19
11087.775,8.417225846632108e-18,4.856254702318291e-19
11087.93,8.900671913812833e-18,5.036949327447856e-19
11088.448,9.034604864228791e-18,7.1873705523272935e-19
11111.704,9.012611676104738e-18,5.94217127515419e-19
11112.225,7.981159906491004e-18,4.768439148842228e-19
11112.381,8.518207764943884e-18,4.954137222762442e-19
11112.901000000002,8.195497517846086e-18,7.226572030768187e-19
11136.151000000002,7.97916116592437e-18,5.871873002602118e-19
11136.675,8.092726681999884e-18,4.774579896911174e-19
11136.831,5.985171220239462e-18,4.652137412364724e-19
11137.3545,8.803901288266058e-18,7.2769299654812315e-19
11150.008999999998,8.099958136339083e-18,3.946786599923121e-19
11160.598999999998,7.372628043465913e-18,5.885853272168781e-19
11161.124,8.106316840061722e-18,4.796330978734307e-19
11161.282,7.134118411591661e-18,4.796974330533025e-19
11161.807,7.823004928010654e-18,7.320650011136714e-19
11185.046,8.276307048183241e-18,5.985063879888897e-19
11185.573,7.214429234804959e-18,4.690774398204001e-19
11185.733,8.213858354894565e-18,5.562594171747666e-19
11186.26,8.899804510477961e-18,7.483672717955025e-19
11195.941,8.069027808613261e-18,4.628546937467594e-19
11196.188,8.474752050386171e-18,3.460461553959318e-19
11196.489,7.111228761459484e-18,3.950239192720473e-19
11196.738,8.062930863378302e-18,3.851381188374316e-19
11209.492,8.718068555053708e-18,6.113901601015798e-19
11210.022,7.507752503870209e-18,4.668507830227271e-19
11210.185,7.03291147857634e-18,6.294854807334949e-19
11210.713,7.115409335300005e-18,7.405461825995639e-19
11233.938999999997,7.687208592403299e-18,6.084700152829855e-19
11234.472,8.920103356042294e-18,4.894422792269926e-19
11234.633999999998,8.0317387771648e-18,6.260029437844064e-19
11235.166,8.559155789324216e-18,7.636122895434335e-19
11242.661,8.708298876383004e-18,4.653568597820905e-19
11242.916,7.758068945086989e-18,3.3099466779414635e-19
11243.212,7.482647285932483e-18,3.907113394872158e-19
11243.468,8.081002034811505e-18,3.804732334038913e-19
11258.386,8.124227660430217e-18,6.3644913069695e-19
11258.922,8.707691334287015e-18,4.94010412020606e-19
11259.078,9.711410326104806e-18,5.646005845532881e-19
11259.616000000002,8.465217323087932e-18,7.925378762950728e-19
11282.829,8.232265785365782e-18,6.136235414380884e-19
11283.367,7.431545453451462e-18,4.804579267935844e-19
11283.529,7.796098706525222e-18,4.861073325125284e-19
11284.067,7.856048576607417e-18,7.588213430513352e-19
11289.381,7.496861505075816e-18,4.477181865491248e-19
11289.643,7.64370049292301e-18,3.2547259717116823e-19
11289.935,8.338810276438501e-18,3.9910288853981444e-19
11290.197,8.128958171687995e-18,3.7949503558602573e-19
11336.101,8.702321942184161e-18,4.599935343924007e-19
11336.369,7.64651476453063e-18,3.1969715335172726e-19
11336.656,7.579640478461634e-18,3.8176248462477295e-19
11336.927,8.023074944852893e-18,3.7470959602232795e-19
11382.819,8.208798089244121e-18,4.514696232919455e-19
11383.096,7.810143987318198e-18,3.177993054739559e-19
11383.379,8.273919985105312e-18,3.862177465525793e-19
11383.657,7.743747286561181e-18,3.6838108041716846e-19
11429.539,9.233968189486815e-18,4.606969656768369e-19
11429.822,8.007839116188794e-18,3.1440544005869123e-19
11430.102,7.973075524663396e-18,3.727230408317172e-19
11430.387,8.227502874415295e-18,3.738335456640446e-19
11476.258999999998,8.805068484968211e-18,4.660800863987169e-19
11476.549,8.602756051874515e-18,3.1995717710702474e-19
11476.824,8.851535501298762e-18,3.7972639794926905e-19
11477.116000000002,8.531125308708421e-18,3.773915862213301e-19
11522.978,1.0089739009895111e-17,4.785434644084575e-19
11523.275,8.723538542496333e-18,3.1895513914780607e-19
11523.546,8.515924310780833e-18,3.7057459769493537e-19
11523.845,9.42628626696797e-18,3.8958998801879863e-19
11569.697,9.735165097889162e-18,4.77905003122166e-19
11570.003,9.1397869706399e-18,3.2284443447081385e-19
11570.268999999998,9.604673550836968e-18,3.7985672872158543e-19
11570.575,9.546477932076495e-18,3.91617080965397e-19
11616.417,9.536876155179133e-18,4.770333802988841e-19
11616.7295,1.0118607554419817e-17,3.3606318679391417e-19
11616.762,9.649148570116503e-18,3.821238878117967e-19
11617.305,9.814882136562905e-18,3.9472279280215325e-19
11662.587,8.975904589114601e-18,3.7086800989461845e-19
11663.136,9.445310312451568e-18,4.731203333335226e-19
11663.456,9.313015030591024e-18,3.1977398628699747e-19
11664.034,1.0212934578971807e-17,4.0111017406206047e-19
11708.822,5.975942578844349e-18,3.535352937067512e-19
11709.855,1.0686571275353877e-17,4.753181341001576e-19
11710.184,9.063965885456919e-18,3.114481816411251e-19
11711.404,6.394785541671056e-18,3.2159743414908257e-19
11756.575,1.0358239851188094e-17,4.646499597608686e-19
11756.91,9.401084385924206e-18,3.136052393093051e-19
11757.158,9.917352879572738e-18,3.681761834563631e-19
11759.787,7.031516465422916e-18,3.5566106910148894e-19
11803.294,9.286395667115286e-18,4.480236421888096e-19
11803.637,1.0395819461875088e-17,3.2282795408365983e-19
11803.881,9.299750909570834e-18,3.519780119924229e-19
11805.063999999997,1.0118230098249502e-17,3.9331683430298334e-19
11849.632,1.0510886641356819e-17,4.594596208236768e-19
11850.364,9.952697940136212e-18,3.1256729729388e-19
11850.603,8.99684364409842e-18,3.463429630461122e-19
11850.952,1.0258655115029939e-17,3.889724140658977e-19
11895.471,9.599031772057405e-18,3.0414717734522036e-19
11896.792,1.1075370912019429e-17,4.786166986532996e-19
11897.325,9.14200789153138e-18,3.4363750184369094e-19
11897.681,1.0497853500238992e-17,3.9384587152638203e-19
11943.223999999998,7.296426336508675e-18,2.558647890932694e-19
11943.451,1.0543322510728577e-17,4.644084793250236e-19
11944.048,8.87927354172902e-18,3.3755272133668715e-19
11944.411,9.960843714396245e-18,3.892537078168805e-19
11987.257,8.574898017339653e-18,3.3208528542124847e-19
11990.17,1.011719305756637e-17,4.440945210175887e-19
11991.137,1.005710046379378e-17,3.952045753883909e-19
11993.313,7.42832783304735e-18,2.6720333401420767e-19
12036.889,1.0167518478246346e-17,4.407236883068639e-19
12037.258999999998,8.417384972854528e-18,2.797606070230774e-19
12037.864,9.531670784328225e-18,3.703999582824186e-19
12040.313999999997,2.4755748370555523e-18,3.115834207739648e-19
12079.473999999998,1.0019142153702682e-17,4.040758097913344e-19
12082.973999999998,8.583069173775916e-18,3.2598281925031743e-19
12083.608,1.0227821231788143e-17,4.3217327489833754e-19
12083.985,8.172780275793508e-18,2.7785793492372e-19
12130.327,1.0108547919464278e-17,4.258883762308749e-19
12130.713,7.971088855495096e-18,2.746763114818744e-19
12131.933,5.132086091858348e-18,2.7597173730951425e-19
12137.675,8.717759877276392e-18,3.598592108461095e-19
12175.507,9.717152533350218e-18,4.172667926348958e-19
12177.438999999997,8.257490134398895e-18,2.775247665217303e-19
12177.544,9.184471305463639e-18,3.5378717804376307e-19
12177.654,8.343927538775808e-18,3.1415527455761926e-19
12224.129,9.601018853463429e-18,4.631556030245374e-19
12224.166,8.23574488667964e-18,2.711541063993417e-19
12224.377,7.502934577259724e-18,3.0019357771187164e-19
12225.562,9.363313573173556e-18,3.463311321358752e-19
12257.859,3.7533612371101026e-18,1.8695210387535976e-19
12270.042,8.22457430698772e-18,3.865089289111766e-19
12271.1,7.561334901568586e-18,2.9804285973502585e-19
12271.512,8.537750937416779e-18,3.287926058781867e-19
12317.335,8.149272272656874e-18,3.7815871849900377e-19
12317.821000000002,7.84739267549157e-18,3.0110861608403757e-19
12318.241000000002,8.547688238172573e-18,3.3597885568436657e-19
12328.811000000003,5.083023502968338e-18,2.2310461135351186e-19
12361.826,6.474273182260022e-18,2.384623281697628e-19
12363.925,7.836819847628097e-18,3.649643424383903e-19
12364.544,7.267426140941182e-18,2.9179110262030574e-19
12364.971,8.162797108053884e-18,3.193544725299732e-19
12410.643999999998,8.020793932383993e-18,3.646993463520596e-19
12411.267,7.154998795707677e-18,2.9058429385872976e-19
12411.7,8.062876221136612e-18,3.102166297641048e-19
12413.775,6.657743036188984e-18,2.426841949303847e-19
12457.363,7.936428497536846e-18,3.567812008213403e-19
12457.801,7.36067868709254e-18,2.537403697754423e-19
12457.989,6.6602196476443055e-18,2.8174017224028316e-19
12458.43,7.887464076877167e-18,3.0495030765886675e-19
12504.083,7.656836351826533e-18,3.4754675657383887e-19
12504.527,7.059045206750464e-18,2.478397145153306e-19
12504.711,7.553037662471924e-18,2.920537879413507e-19
12505.159,7.760002693971615e-18,3.0013443987842e-19
12550.802,7.577566712232716e-18,3.435202842868928e-19
12551.254,7.003561280875806e-18,2.472192329336309e-19
12551.434,7.33759715335589e-18,2.9044483712797307e-19
12551.889,7.678184734829209e-18,2.935891400790442e-19
12597.521,7.223669549474234e-18,3.3763717469820763e-19
12597.98,6.776242813655599e-18,2.4413983942041243e-19
12598.155,6.941478682936146e-18,2.864232725350758e-19
12598.618,7.178476557983832e-18,2.850914861624829e-19
12643.764,7.523205991906036e-18,3.4034025397760634e-19
12644.707,6.879079165306082e-18,2.466241886371243e-19
12644.878,6.343834354794513e-18,2.7861191587423975e-19
12645.348,6.8264794261968205e-18,2.797171138713919e-19
12691.192,7.823365736735837e-18,3.4870099684110306e-19
12691.434,6.5540016610631315e-18,2.4179340772000164e-19
12691.601,5.6801206862206164e-18,2.713997525500356e-19
12692.077,6.662842818173974e-18,2.738788206021731e-19
12737.68,6.652093555237178e-18,3.196956916605759e-19
12738.16,6.46243134323113e-18,2.389607849686334e-19
12738.323,6.5997857999055115e-18,2.8202669074582625e-19
12738.807,6.7320454847257295e-18,2.6932024285974773e-19
12784.399,5.954772701608105e-18,3.0639332073358688e-19
12784.888,6.32891853595327e-18,2.3520237097375794e-19
12785.046,6.1214896437259994e-18,2.7048199409918504e-19
12785.536,6.4696098851475864e-18,2.6457267098574355e-19
12831.119,6.0457755277693385e-18,3.046240536103602e-19
12831.614,6.104443770243942e-18,2.3254556353203847e-19
12831.768,6.590271522332361e-18,2.7608300991902714e-19
12832.266,6.025878455918535e-18,2.5467569388473655e-19
12877.838,5.849517247169088e-18,3.0255535839865394e-19
12878.341,6.1051813866854475e-18,2.3291622663283026e-19
12878.49,7.154491804978378e-18,2.82723399726856e-19
12878.996,5.891072964458249e-18,2.5015827191328993e-19
12924.558,6.6465350963909786e-18,3.035860639659072e-19
12925.068,5.881250739592084e-18,2.2939564026151283e-19
12925.213,5.917540795365899e-18,2.707173998497979e-19
12925.726,6.09207857283137e-18,2.489454146030523e-19
12971.277,6.835390456908302e-18,2.9916301763612633e-19
12971.795,5.566107292301679e-18,2.2740515740911947e-19
12971.935,5.700304106982894e-18,2.6777760552521983e-19
12972.455,5.7299572848203905e-18,2.4245562338839155e-19
13017.535,6.0086959095009624e-18,2.843866584912594e-19
13018.521,5.749166918685405e-18,2.2797971588698254e-19
13018.657,5.412050975297667e-18,2.6163732510689677e-19
13019.185,5.498070109717535e-18,2.375035532285932e-19
13064.072,4.913110228412851e-18,2.607002361950182e-19
13064.991000000002,6.360781596878911e-18,2.924042258511322e-19
13065.248,6.079244163464672e-18,2.3072485174790737e-19
13065.914,5.418345020291868e-18,2.3153266652768054e-19
13111.436000000003,5.450103308820651e-18,2.6979905048046282e-19
13111.975,5.745279030108345e-18,2.2465278940223717e-19
13112.643999999998,5.376346708037139e-18,2.27183128489236e-19
13112.996,2.7787659888913858e-18,2.4614294484700083e-19
13158.155,5.857454527360223e-18,2.732986567142427e-19
13158.375,5.626422159403435e-18,2.3347584990615567e-19
13158.701,5.201290377981656e-18,2.2040534597688586e-19
13158.824,4.7378921721545206e-18,2.54238705366469e-19
13204.874,5.2309466079715655e-18,2.6144181328178264e-19
13205.428,4.557280270637522e-18,2.1377534946094564e-19
13205.547,5.168041974294019e-18,2.589782540328875e-19
13207.25,4.959499113639766e-18,2.2045918485604427e-19
13251.008,5.198096090106901e-18,2.6224783601088094e-19
13252.154,4.4275569021904325e-18,2.1148923454354352e-19
13252.27,5.349599811827028e-18,2.586983714539078e-19
13252.832,4.8067152692313394e-18,2.1323571961042085e-19
13298.66,5.216045553653739e-18,2.5799890560914464e-19
13298.882,4.648582033874408e-18,2.1421496785047313e-19
13298.991000000002,5.656392834929534e-18,2.876362918313558e-19
13299.562,4.690892234619196e-18,2.090821131056939e-19
13343.555,4.3634574148587015e-18,2.135883691348918e-19
13345.033,4.906366793205426e-18,2.529789675011853e-19
13345.714,4.88343556218447e-18,2.5754552376942366e-19
13346.292,4.793008414610682e-18,2.1028811428680256e-19
13391.752,4.465546042370314e-18,2.4818255683195216e-19
13392.437,4.279019126104279e-18,2.5712344311095575e-19
13393.021,4.5950277216940095e-18,2.0882602868926475e-19
13394.745,3.937480497209514e-18,2.0870642969390918e-19
13438.472,5.092694357252048e-18,2.5561262480827787e-19
13439.062,4.13464553155365e-18,2.165774220494894e-19
13439.158,4.7336369543093455e-18,2.6333669619683487e-19
13439.751,3.913463753820142e-18,2.0669370160967246e-19
13484.758999999998,5.608823611440724e-18,2.7759810159717747e-19
13485.789,4.709730619065614e-18,2.2239549126482095e-19
13485.881,4.690392247690369e-18,2.575121796360898e-19
13486.48,3.7477696948546475e-18,1.9969230823261577e-19
13532.211,5.4195390552447155e-18,2.6003447591404097e-19
13532.516,4.4106225405082356e-18,2.1435747998103705e-19
13532.604,3.960642414668476e-18,2.4674438186452995e-19
13533.21,4.418857094122215e-18,2.0200629246026012e-19
13578.631,4.832328996979954e-18,2.3753988806569986e-19
13579.242,4.056793053857508e-18,2.11269694673833e-19
13579.325,4.183419293176613e-18,2.5105238643149845e-19
13579.938999999997,4.138155403526055e-18,1.9310445514339312e-19
13624.831,4.541379382823174e-18,2.5667805446706746e-19
13625.35,5.053903111238209e-18,2.366696124749078e-19
13625.969,4.107035537536442e-18,2.1856853096041567e-19
13626.669,4.150705090026916e-18,1.9315082556499683e-19
13672.069,4.814802000439394e-18,2.299149895976573e-19
13672.695,4.0213924662117514e-18,2.15282567092186e-19
13673.388,4.330776027826864e-18,2.644567134151214e-19
13673.398,4.036796508464808e-18,1.8786637755768574e-19
13718.789,4.3244444480882344e-18,2.2380158700122967e-19
13719.422,4.155952610989286e-18,2.1253964071283753e-19
13719.492,4.385120181240951e-18,2.559265926200427e-19
13720.104,3.866477017387442e-18,1.8341920164716615e-19
13765.508,4.244635232260546e-18,2.218380811587889e-19
13766.148,4.17268853516962e-18,2.133839116280634e-19
13766.215,4.354791304061386e-18,2.5485643617845564e-19
13766.886,3.7920314598044935e-18,1.8353979355980747e-19
13811.057,4.301951038389648e-18,2.228800706419091e-19
13812.875,3.9301881233003706e-18,2.143691481334185e-19
13812.9375,4.124591675602138e-18,2.5695212772905696e-19
13813.588,3.850818070472294e-18,1.8320308079352265e-19
13859.602,4.144263185699591e-18,2.1799052501997915e-19
13859.659,3.835557450993287e-18,2.534210253911091e-19
13859.833,2.9926329932225025e-18,2.0821442393928224e-19
13860.317,3.663460850672925e-18,1.7950909986603733e-19
13905.6045,4.39031985388609e-18,2.2292818094195706e-19
13905.667,4.39241790285366e-18,2.209406151548095e-19
13906.382,3.617083858734429e-18,2.580585905386018e-19
13907.047,3.882902612885636e-18,1.7948718537483892e-19
13952.387,4.888816011580979e-18,2.2564747780900613e-19
13953.104,4.298689215024023e-18,2.6293284712711725e-19
13953.776000000002,4.0954189207235995e-18,1.831274663221345e-19
13954.008999999998,4.160405786505886e-18,2.213876120606582e-19
13999.105,4.1072192242257805e-18,2.136130576868603e-19
13999.782,4.3113657571726825e-18,2.20659542807779e-19
13999.826,3.944509990673708e-18,2.5481762541878653e-19
14000.506,4.6130057422254976e-18,1.871085801180666e-19
14045.825,4.242204805294805e-18,2.1210599036399767e-19
14046.508999999998,4.180549190321668e-18,2.193778428142945e-19
14046.549,4.114728170881854e-18,2.5564199277248457e-19
14046.736,4.49362262539137e-18,1.8408167977075532e-19
14092.545,4.1578435552760705e-18,2.1117764670574352e-19
14093.235,3.9028863601000304e-18,2.1592297100909141e-19
14093.2705,3.732078810894825e-18,2.5084512089947667e-19
14094.495,4.241477270378624e-18,1.777931634200957e-19
14139.265,3.855787123148617e-18,2.082917805254552e-19
14139.962,3.876823854262571e-18,2.217600221756727e-19
14139.993,4.085011040500002e-18,2.541282516746166e-19
14140.695,4.168870621326498e-18,1.73638278420248e-19
14185.984,4.1693072796167825e-18,2.0660308899725964e-19
14186.688,3.994800534904269e-18,2.212956668926564e-19
14186.715,4.2595862414697476e-18,2.5631821909300807e-19
14187.425,3.977230876260935e-18,1.7015511340534273e-19
14232.703,4.525062673154013e-18,2.0732350204381815e-19
14233.415,4.088400117641802e-18,2.176600095295487e-19
14233.4375,3.900964934076011e-18,2.553160958408247e-19
14234.154,4.224815480253568e-18,1.720352495803361e-19
14279.423,4.3609425985700195e-18,2.0472865018332523e-19
14280.142,4.2391612591752294e-18,2.176800271172247e-19
14280.16,4.248948402251422e-18,2.5742739116985883e-19
14280.883999999998,4.019652702383076e-18,1.683984094633586e-19
14326.143,4.418138724184793e-18,2.0269509261961013e-19
14326.868,4.3379040763961915e-18,2.1916153596083024e-19
14326.883,4.234109895999168e-18,2.570572578626473e-19
14327.613,3.752233780538003e-18,1.6410290271458618e-19
14372.862,4.324272123264379e-18,2.0064443428158091e-19
14373.595,4.128232200986564e-18,2.1660371670730014e-19
14373.6045,4.377806185118903e-18,2.59890676990617e-19
14374.344,3.8604734031050025e-18,1.6380786374211116e-19
14419.581,4.388192282495293e-18,2.0178665908218595e-19
14420.321000000002,4.149969953823107e-18,2.18156608023652e-19
14420.327,4.078662058433266e-18,2.5826009525356983e-19
14421.073,4.114341090504562e-18,1.6615368411140068e-19
14466.297,3.879932323414692e-18,1.9464080316903117e-19
14467.043,3.912540715210221e-18,2.1428550089835256e-19
14467.049,4.082380885545729e-18,2.5816040522943963e-19
14467.803,3.958793197745229e-18,1.634897556595279e-19
14513.016,3.964728422827769e-18,1.962526668616231e-19
14513.77,4.192191985353328e-18,3.4014280874171606e-19
14514.521,3.878446130420828e-18,1.6327170075315692e-19
14559.735,3.7628980092964535e-18,1.9307183644923157e-19
14560.491000000002,3.695771285219861e-18,2.551838230040109e-19
14560.496,4.001879361519081e-18,2.1090734209016932e-19
14561.251,4.18212369314702e-18,1.6736521063133893e-19
14606.455,4.023524282367958e-18,1.9568464593408597e-19
14607.214,3.594582955837004e-18,2.541149335169121e-19
14607.223,3.964503032168234e-18,2.0918000589616507e-19
14607.98,3.927974876935665e-18,1.643624038640912e-19
14653.174,3.873804111321643e-18,1.9577962105706359e-19
14653.936000000003,4.0718814148761525e-18,2.5315408056569894e-19
14653.949,3.801616957569958e-18,2.0577396142002377e-19
14654.71,3.2820742788185236e-18,1.5681079608180687e-19
14699.893999999998,4.098556627745338e-18,1.974308239983476e-19
14700.658,4.033221707838411e-18,2.519686747454225e-19
14700.677,3.681129345111603e-18,2.0288879863975245e-19
14701.438999999997,3.494383572090308e-18,1.586765694142235e-19
14746.613,3.5812857835101495e-18,1.9194706450743393e-19
14747.38,3.71420902268128e-18,2.4723962989711593e-19
14747.403,3.802196192143357e-18,2.0224904648603048e-19
14748.169,3.634837606468191e-18,1.6074770035479404e-19
14793.333,3.801575414933202e-18,1.9621184045301628e-19
14794.103,3.8967450977080296e-18,2.4708023340582007e-19
14794.13,3.77479123052284e-18,2.007004878285828e-19
14794.899,3.5231945237793694e-18,1.6075291603736284e-19
14840.053,3.7739306849562386e-18,1.927470002683891e-19
14840.824,4.105307444700377e-18,2.4671890877388966e-19
14840.855,3.59953086821749e-18,1.981435044817979e-19
14841.629,3.699812482679216e-18,1.6242472799965724e-19
14886.771,3.730400402051201e-18,1.9412124047856478e-19
14887.547,3.9997673456801275e-18,2.4269423705261873e-19
14887.582,3.8281917565400605e-18,1.9725035087969867e-19
14888.358,3.56507522252195e-18,1.5941924735519185e-19
14933.491000000002,3.6123423746605174e-18,1.9082045604011961e-19
14934.268999999998,4.081915993034436e-18,2.428021646169534e-19
14934.309,3.770206083333641e-18,1.9273595216781312e-19
14935.088,3.5293058669673154e-18,1.5858592652217264e-19
14980.211,3.611939264204636e-18,1.9008311674983497e-19
14980.991000000002,3.676124711303153e-18,2.3032434960555387e-19
14981.036,3.3423811343194573e-18,1.8561836314734184e-19
14981.8,3.5138180327168615e-18,1.5967816721315108e-19
15026.93,4.000101473894327e-18,1.9509084395994066e-19
15027.714,3.717820608065948e-18,2.3139382025942934e-19
15027.763,3.413440558730431e-18,1.8456320715252232e-19
15028.565,3.710527246587379e-18,1.6141092900345772e-19
15073.65,3.5589137908326324e-18,1.9026309189890516e-19
15073.969,3.4032249494151167e-18,2.2534860719919186e-19
15074.489,3.597457474116173e-18,1.851407586843926e-19
15075.276000000002,3.62175063342454e-18,1.5990966127929266e-19
15120.369,3.527865249478959e-18,1.9313472825944112e-19
15121.216,3.425355444759165e-18,1.8226901110400868e-19
15121.369,2.998881715607836e-18,2.3495982575336137e-19
15122.006,3.3054916046395878e-18,1.57859018504083e-19
15167.089,3.768884256827353e-18,1.9251508662055506e-19
15167.88,3.9331016237169644e-18,2.2781630175135675e-19
15167.942,3.3614228810516997e-18,1.8077096055399727e-19
15168.736,2.6574421882530424e-18,1.5874520075258967e-19
15213.809,3.3911421167278675e-18,1.9165183734528304e-19
15214.603,3.869809266939015e-18,2.2305667569987923e-19
15214.669,3.6992146039661e-18,1.834737821720259e-19
15215.466,2.5086398148549426e-18,1.5647036128688825e-19
15259.289,3.5925918892168824e-18,1.9701507123293492e-19
15260.818,3.6882611695710985e-18,2.219833423097663e-19
15261.396,3.2526137606292137e-18,1.7859958955649575e-19
15262.195,3.1616217266671927e-18,1.619447160421991e-19
15308.123,3.383814109721946e-18,1.8348400351968357e-19
15308.145,2.9821786484433415e-18,1.9764237879832463e-19
15308.275,3.641835826393464e-18,2.258647704234095e-19
15308.925,3.29788983292112e-18,1.6619328950121685e-19
15353.268999999998,2.796507779058268e-18,1.6322485961750862e-19
15353.967,3.446498865774939e-18,2.02561271622148e-19
15354.77,3.077837261193521e-18,2.181491073363706e-19
15354.799,3.329889643642764e-18,1.9129694175368962e-19
15400.142,3.0636059354150315e-18,2.1740735472106313e-19
15400.687,3.576865238469919e-18,2.0693983415303563e-19
15401.636,3.4012794188084486e-18,1.9131322932882903e-19
15405.008,2.5678907973503334e-18,1.6564660870030464e-19
15447.391,3.5276052428810786e-18,2.078991106893617e-19
15448.303,3.527914477377344e-18,1.8967763427270782e-19
15448.94,2.3455154397384568e-18,2.233839433815388e-19
15449.113,3.018742801406315e-18,1.7192564214883205e-19
15494.137,3.714102322347522e-18,2.1479462671060908e-19
15494.937,3.214666522165253e-18,2.186861378455866e-19
15495.029,3.620529214688884e-18,1.8865149219731773e-19
15495.51,3.2373676967298884e-18,1.7571278698039812e-19
15539.625,3.015817165059739e-18,1.760327990482778e-19
15540.846,3.785327885630491e-18,2.119712611716619e-19
15541.659,3.734994950500749e-18,2.2014888031107255e-19
15542.949,3.4562712710602073e-18,1.767576339273073e-19
15586.747,3.1770560482599303e-18,2.0085933397495705e-19
15588.381,3.097078947532536e-18,2.0508475267905527e-19
15589.303,3.50115214403563e-18,1.716726436179052e-19
15590.906,2.8933581007170708e-18,1.7200691677739573e-19
15634.775,3.446171952013126e-18,2.1309595981254473e-19
15635.104,2.9450993168239826e-18,1.9729283367091354e-19
15635.21,3.3665262581396652e-18,1.7140145423262236e-19
15636.032,3.128039532960261e-18,1.629816758446208e-19
15680.26,3.594107789703867e-18,1.7140266976504572e-19
15681.004,2.9743162438252893e-18,1.9429534753519706e-19
15681.826,3.2753854943117205e-18,1.9903827976198726e-19
15682.762,3.3196113871027253e-18,1.635070443193626e-19
15727.723,3.562479733066428e-18,1.9830334218495855e-19
15728.548,3.075918850472774e-18,1.9294975959397991e-19
15729.491000000002,3.0694993684806654e-18,1.5924589478950007e-19
15730.615,3.387296595896772e-18,1.6505474660420264e-19
15774.442,3.463386750786374e-18,1.9701709182918487e-19
15775.2705,2.9016897646536923e-18,1.9085787085793642e-19
15775.39,3.4364036335032157e-18,1.6011043766651008e-19
15776.221,2.9566473179750516e-18,1.5718403553082883e-19
15821.162,2.9594825199697746e-18,1.917274513360852e-19
15821.992,3.6019898597770475e-18,1.9223328978728082e-19
15822.117,3.3282756418694014e-18,1.5652471086952402e-19
15822.95,2.8455033338791463e-18,1.5675036711249818e-19
15867.882,3.3882757966434165e-18,1.9894780858873626e-19
15868.715,3.1164905150571857e-18,1.8598947702705152e-19
15868.844,3.2067395847980006e-18,1.5454605229138143e-19
15869.681,2.9962723082762347e-18,1.5982583962883796e-19
15914.601,3.0486599669426506e-18,1.988977192263319e-19
15915.4375,2.8945459299715742e-18,1.8297776452358465e-19
15915.57,3.1730173456398453e-18,1.5348150448260625e-19
15916.41,2.8285669368804587e-18,1.5835983366523134e-19
15961.32,3.364050424395472e-18,2.064140913149133e-19
15962.16,2.664394530645305e-18,1.817726611416018e-19
15962.297,2.7787899039259073e-18,1.480175683347604e-19
15963.14,2.9026105771168432e-18,1.606998444280945e-19
16008.04,3.267870639955035e-18,2.0088939686943597e-19
16008.882,2.9376999061919612e-18,1.814059472214166e-19
16009.023,2.8918939715869387e-18,1.4968515910731719e-19
16009.869,3.374604575084405e-18,1.678446915945198e-19
16054.76,3.0414727782514946e-18,1.9955283175197e-19
16055.6045,3.1491396959820965e-18,1.828195335729324e-19
16055.75,2.9326581388224297e-18,1.4820388540130655e-19
16056.598999999998,3.178758023311051e-18,1.6619322337613589e-19
16101.4795,3.116481896923293e-18,2.0445971712576996e-19
16102.327,3.2740919326956504e-18,1.8405609395084754e-19
16102.477,2.8308635973909133e-18,1.4563341258739527e-19
16103.328,2.9048914614685873e-18,1.643338531345076e-19
16148.198,2.782012550801251e-18,2.038576458953612e-19
16149.05,2.7868636169602397e-18,1.7708016547997204e-19
16149.204,3.01847726771213e-18,1.4773967257587612e-19
16150.058,2.9092606575973074e-18,1.669394981645426e-19
16194.918,3.299449913417108e-18,2.0995696655178418e-19
16195.753,2.837357804132586e-18,1.7609360504074802e-19
16195.931,3.2234181972917595e-18,1.5160027033844876e-19
16196.787,2.8261447019189248e-18,1.6764631932721721e-19
16241.637,3.1897490245838305e-18,2.1006019770704735e-19
16242.508999999998,2.6975821070510735e-18,1.7854155617544774e-19
16242.657,3.1360812745247273e-18,1.50870939151286e-19
16243.518,2.870757629312002e-18,1.6945979886831684e-19
16288.356000000002,3.0078091782318735e-18,2.1205516709762994e-19
16289.216,2.6074961744753645e-18,1.7459177185464453e-19
16289.383999999998,2.9416791765519283e-18,1.4823573272011638e-19
16290.247,2.890120317465365e-18,1.7449474274475815e-19
16335.076,2.761240790851686e-18,2.1058326796583854e-19
16335.938,2.5939064538368155e-18,1.7520695258098311e-19
16336.111,2.817779552660627e-18,1.4763796030993328e-19
16336.976,2.631498393550754e-18,1.7231741387637035e-19
16381.181,3.0347780684690703e-18,2.149222882324659e-19
16382.661,2.9668147787960797e-18,1.788818567142286e-19
16382.838,2.556997364550996e-18,1.4364603799783182e-19
16383.705,2.5187572748625562e-18,1.723588957420042e-19
16428.758,3.0882316209924356e-18,2.2493789962143907e-19
16429.383,2.62075837277502e-18,1.745003163783445e-19
16429.564,2.7810719803866044e-18,1.45308563958529e-19
16430.436,2.6520800125455805e-18,1.741967753269706e-19
16475.234,3.138560087377586e-18,2.2502233321917215e-19
16476.105,2.427477018609547e-18,1.7363864947146364e-19
16476.291,3.0738458768012336e-18,1.5392793980468686e-19
16477.164,2.750237547961499e-18,1.7938634464600966e-19
