LAMBDA,FLUX,FERROR
9978.182,5.289325654046226e-19,3.2030253516950323e-19
9979.221,2.9419824403105654e-20,3.148319245250404e-19
9996.993,1.1325131621704018e-18,2.784789358386967e-19
9998.048,8.266476777790037e-19,2.697440739063688e-19
9999.674,1.2414698774557925e-18,2.948047110165905e-19
10000.72,7.549102301600281e-19,2.7599219615988403e-19
10002.345,1.077211989669336e-18,3.1440471337857507e-19
10003.386,5.20221655500903e-19,3.17982907003102e-19
10021.139,1.2465204132120114e-18,2.7274176217587624e-19
10022.195,1.2551114680887203e-18,2.6378364671950334e-19
10023.829,9.067238091763042e-19,2.843495556725353e-19
10024.876,6.221546696826373e-19,2.7040116609919494e-19
10026.509,1.6410352865483314e-18,3.085798660503877e-19
10027.551,4.62013441600983e-19,3.023275216772362e-19
10045.285,9.014294501697756e-19,2.6452176960587154e-19
10046.343,8.62487221791569e-19,2.556623162413497e-19
10047.983,5.329836644914219e-19,2.759983781996493e-19
10049.032,4.990594088955482e-19,2.6448439699508894e-19
10049.317,9.223575416964963e-19,3.0772212714090387e-19
10051.716,3.312104704535255e-19,2.964649909148485e-19
10069.432,1.0200823572798416e-18,2.6559076900344355e-19
10070.49,5.695655375086296e-19,2.532791440195503e-19
10072.138,1.837389885458989e-18,2.8382609583985837e-19
10073.083,5.166210746076992e-19,2.803606404891692e-19
10075.818,1.2475832350344522e-19,3.372655763468707e-19
10075.881,4.157872413293107e-19,2.8297104359316064e-19
10093.578,4.577097305887023e-19,2.6156353087659787e-19
10094.638,1.2430088387916037e-18,2.544085968887098e-19
10096.293,9.73916092510941e-19,2.7573456620090086e-19
10097.517,1.5181419507095206e-19,2.641636064079285e-19
10098.999,9.465212280182764e-19,2.9082993993686043e-19
10099.929,7.747196012787152e-19,3.116447663388548e-19
10117.724,1.2716805819930044e-18,2.616532729458277e-19
10118.785,1.4658137604159337e-18,2.52166087366163e-19
10120.328,7.94402606241478e-19,3.013247011584531e-19
10121.5,3.0214511516963365e-19,2.520575306097643e-19
10123.162,1.2264244820905514e-18,2.916133838070107e-19
10124.398,7.230427789194431e-19,2.919061610986964e-19
10141.87,8.542382002264367e-19,2.582567494496604e-19
10142.933,8.574219870674675e-19,2.435743937261661e-19
10144.673,1.6686520532356166e-18,2.9159439495701013e-19
10145.656,4.942392188953622e-19,2.515547669788075e-19
10147.325,1.1533242967665922e-18,2.8528463825351613e-19
10148.375,8.284839682017089e-19,2.7814428534948016e-19
10166.017,1.145251200637001e-18,2.5733221538306846e-19
10167.08,7.515179934557432e-19,2.420562756496394e-19
10168.757,1.464937859097122e-18,2.674379822653724e-19
10169.8125,6.163541416745038e-19,2.459735170034541e-19
10171.489,1.1266624102784311e-18,2.800655979481451e-19
10172.54,5.605231315985755e-19,2.769404015123866e-19
10190.163,1.8752234187218726e-19,2.500274575040298e-19
10191.228,9.917561608780877e-19,2.3993257522489755e-19
10192.912,5.733582762630406e-19,2.5686521550232874e-19
10193.968,9.433523398098043e-19,2.4446883930920255e-19
10195.652,5.36865915363776e-19,2.743785773582278e-19
10196.705,-5.237050494443399e-20,2.5974623454928245e-19
10214.31,6.718280177274928e-19,2.466336865315386e-19
10215.375,1.0064241050295774e-18,2.3813715291431887e-19
10217.066,6.489809817692456e-19,2.5827507053769697e-19
10218.124,5.823816707561216e-19,2.387944853397724e-19
10219.816,3.9003626663495476e-19,2.6909426235045365e-19
10220.347,-6.463022525757603e-20,2.735461025469327e-19
10238.455,5.473270924854373e-19,2.4305662223210233e-19
10239.522,1.2480640991075759e-18,2.390969280650309e-19
10240.203,4.402776040963697e-19,2.5038510685245312e-19
10242.28,3.943377338611448e-19,2.3495068020880864e-19
10243.9795,3.1219423607212953e-19,2.696197575247774e-19
10245.717,2.196766401637389e-19,2.6325984751250043e-19
10262.602,1.0597430811268821e-18,2.438282329175872e-19
10263.669,1.1131227683045857e-18,2.314597669509471e-19
10266.232,7.896313508514587e-19,2.290782938327515e-19
10266.437,7.921049130313679e-20,2.2881970747892703e-19
10267.231,8.749989721921233e-19,2.5955586765282106e-19
10269.2,8.541995456607411e-19,2.6455977689905844e-19
10286.748,6.53798182198052e-19,2.372061400351604e-19
10287.817,1.2897238688626998e-18,2.304321989163849e-19
10289.531,1.1121894066459515e-18,2.453719629657374e-19
10290.592,3.122270109370168e-19,2.2793660459504335e-19
10293.027,1.0486358557867148e-19,2.3824544636118603e-19
10293.365,1.1506048994790619e-18,2.5674999363735657e-19
10310.895,9.657101515445523e-19,2.3527914348481175e-19
10311.964,1.0758120428174652e-18,2.224511014797115e-19
10313.686,9.769594552666588e-19,2.410835259737705e-19
10314.748,9.5214700153804e-19,2.2369827296399893e-19
10316.471,9.927699503074657e-19,2.506362336853185e-19
10317.53,8.879277183679968e-19,2.5329216623514303e-19
10335.041,9.177134698524825e-19,2.315530073459432e-19
10336.112,8.548108982241952e-19,2.2320882519148716e-19
10337.841,7.893641095140586e-19,2.380010022480178e-19
10338.904,7.802969907474075e-19,2.2227584652546035e-19
10340.634,7.866287961881849e-19,2.488553924040497e-19
10341.695,8.34091298161535e-20,2.4115739580092425e-19
10359.1875,1.3873015706798178e-18,2.3895181851138893e-19
10360.26,6.530986348313648e-19,2.204342102112913e-19
10361.995,6.529488040900853e-19,2.348556202558558e-19
10363.061,8.05235479538021e-19,2.2409700710979375e-19
10364.798,2.0169104556147333e-19,2.4584796893862712e-19
10365.86,5.0288034077802675e-20,2.388499391370579e-19
10383.333,8.923182350976833e-19,2.3339034399045663e-19
10384.407,9.242355851894016e-19,2.2148994246412236e-19
10386.15,1.2568896798913903e-18,2.3893335847051627e-19
10387.217,3.9019369262577747e-19,2.208100808307989e-19
10388.961,1.6673118232506828e-19,2.4092127899834674e-19
10390.025,2.16452100845044e-19,2.3758944193529094e-19
10407.4795,4.205452140915346e-19,2.3148977848481143e-19
10408.555,5.217321326378838e-19,2.169751592192881e-19
10410.305,7.698254312769037e-19,2.358857728464442e-19
10411.373,1.6877526194197222e-19,2.167275429367061e-19
10412.237,2.5625181156329996e-19,2.441621452016111e-19
10414.19,4.63074260246669e-19,2.419363870265969e-19
10431.614,6.985999266631262e-19,2.5232604140618534e-19
10432.702,5.931286233486508e-19,2.1799166195815624e-19
10434.46,1.5274329257274699e-19,2.306373797136713e-19
10435.528,3.717055056352818e-20,2.1440204741906188e-19
10437.992,3.785976766416305e-19,2.493318030360112e-19
10438.355,3.634516093686095e-19,2.3937460759616036e-19
10455.757,7.066036461397536e-19,2.3154911926082393e-19
10456.85,1.031903959670786e-18,2.193586112048192e-19
10458.614,7.832453732965791e-19,2.3379426788517185e-19
10458.705,3.5228050952830313e-19,2.1272106430300152e-19
10461.451,1.8663381443365775e-20,2.45198673346306e-19
10462.5205,1.9950576481050488e-19,2.283917652870765e-19
10479.902,7.549666539039621e-19,2.3315202227210087e-19
10480.99,1.0280870456931418e-18,2.3761731472220842e-19
10482.77,7.582962507979648e-19,2.3178030863785206e-19
10484.979,6.324122389853499e-19,2.1581846205048547e-19
10485.615,1.1315841082838233e-19,2.421687779144011e-19
10486.686000000003,3.095815902534031e-19,2.315482442717033e-19
10504.049,9.59392021716398e-19,2.288192182160888e-19
10505.126,9.633532594554997e-19,2.195216662460097e-19
10506.925,7.87365323716733e-19,2.321718317073522e-19
10507.997,2.726491734635267e-19,2.1272614760419921e-19
10509.778,2.8779814823845437e-19,2.3584778852251033e-19
10510.851,3.824135075630085e-19,2.301723812115477e-19
10528.195,6.746927240097658e-19,2.3232536630151963e-19
10529.273,7.159585180992171e-19,2.1671822087093402e-19
10531.07,5.171859955625397e-19,2.5386020918074563e-19
10532.153,3.5484809190739455e-20,2.1038832852092827e-19
10533.942,5.635396863641966e-19,2.353883762073772e-19
10535.016,4.922461290609838e-19,2.319267663507972e-19
10552.342,3.5673948344192354e-19,2.294759935496648e-19
10553.421,9.8489300355774e-19,2.177782254639413e-19
10555.219,4.07427727495888e-19,2.3208317036323485e-19
10556.31,-1.1620619055409723e-19,2.129580188267013e-19
10558.105,6.636497511008481e-19,2.3683525650117966e-19
10559.181,3.939077846998559e-19,2.288998022817724e-19
10576.488,8.429816641593237e-19,2.3504874432504774e-19
10577.568,8.769836840544674e-19,2.182213928936314e-19
10579.373,4.737620811287031e-19,2.3168225937378934e-19
10580.462,-6.645285109116567e-20,2.3148766117225524e-19
10582.27,5.841853458496084e-19,2.3728041783317513e-19
10583.346,9.796471892847236e-20,2.3192414290496694e-19
10600.633999999998,5.062950268875963e-19,2.300554660057786e-19
10601.716,4.2514825239448033e-19,2.16939259768262e-19
10603.528,1.0938433442142958e-18,2.3571577362857793e-19
10604.604,-1.8601503658608923e-19,2.122946952250562e-19
10606.433,2.434899175072389e-19,2.356513138021008e-19
10607.511,3.6046307590250137e-19,2.3225517045716885e-19
10624.78,1.007175932241555e-18,2.3037531559071413e-19
10625.863,8.823599141329069e-20,2.151990563010353e-19
10626.856000000002,3.9923594379692944e-19,2.2965391352820774e-19
10628.76,3.6036475229081557e-19,2.1079831454601175e-19
10630.589,7.65227822839595e-19,2.569344362891255e-19
10631.676,6.4279776446836565e-19,2.3152206315458853e-19
10648.927,8.783637389002233e-19,2.28575652570718e-19
10650.011,7.359853803276627e-19,2.144022858204924e-19
10652.498,4.38086907977171e-19,2.2592233972904997e-19
10652.916,-2.0021512645089336e-19,2.0732325069247472e-19
10654.745,6.364383752547557e-19,2.3364519106354865e-19
10655.824,8.97660778578948e-19,2.5030225978459935e-19
10673.073,9.199780013530094e-19,2.2853760659009806e-19
10674.159,9.80032850868554e-19,2.1439360946506927e-19
10675.992,6.665613200953699e-19,2.286803423618594e-19
10677.072,-1.385707777973968e-19,2.064026512167968e-19
10678.909,2.858005010849501e-19,2.289999027200637e-19
10679.987,8.625019700690303e-19,2.266353440429152e-19
10696.06,7.684385231628001e-19,2.2619847923221907e-19
10698.306,3.9343832531883177e-19,2.112816498078055e-19
10700.147,2.4207470631540127e-19,2.2349275779892974e-19
10701.228,1.8703788834199423e-19,2.0480089787385608e-19
10703.072,-2.255860348215592e-20,2.2633871088304574e-19
10704.152,5.963057751471392e-19,2.229366394046292e-19
10722.359,1.2118597449618368e-19,2.147552322526521e-19
10722.454,-3.630320196113961e-19,2.1407657128914841e-19
10724.303,7.344230282769484e-19,2.2461535450350444e-19
10725.385,-1.7494721774044203e-20,2.0240036106160428e-19
10727.236,4.3135496510941583e-19,2.2983653390432484e-19
10728.317,-3.187815967371883e-20,2.1716545288053105e-19
10745.512,6.225810212304535e-20,2.26448744344149e-19
10746.601,1.1663067978856212e-19,2.189667851562877e-19
10748.457,7.027887157031345e-19,2.2530038321763283e-19
10749.54,-1.8313427332846733e-19,2.054193848383333e-19
10751.4,-2.945073467031084e-19,2.220675183310961e-19
10752.482,-1.358459038983656e-20,2.1838206433980715e-19
10769.658,4.656691302854741e-19,2.2695842661030136e-19
10770.749,3.5518134828624228e-19,2.1650061942010669e-19
10772.612,5.160772883942105e-19,2.2364621261323447e-19
10773.696000000002,2.1991850240238137e-19,2.085289755491425e-19
10775.563,-1.5554638954916344e-19,2.2503608646832303e-19
10776.647,2.8983956335309113e-20,2.230843492281271e-19
10793.805,5.386055881257565e-19,2.3032024775309055e-19
10794.8955,2.497340458702559e-19,2.1187550478153196e-19
10796.767,4.762420998998448e-19,2.2601405443160535e-19
10797.794,3.200274485916779e-19,2.1895104359660077e-19
10799.728,2.458076586063228e-19,2.258323502833309e-19
10800.8125,2.4846951691631354e-19,2.218160740700725e-19
10817.951,3.2012384737430505e-19,2.2813342322310493e-19
10819.043,7.617332287153373e-19,2.1670292697855974e-19
10820.739,2.3719288025657526e-19,1.9694628897017719e-19
10820.921,4.337527875205516e-19,2.2826191270828664e-19
10823.891,4.820562526284549e-19,2.257618920041676e-19
10824.978,-1.2492797033644228e-19,2.1579360395925308e-19
10842.097,5.704477712483528e-19,2.3254870054676038e-19
10843.19,8.238812004064062e-19,2.1688591944492793e-19
10845.076,6.124805231558002e-19,2.2983342249826363e-19
10847.617,4.3640943006715157e-20,2.0489611912852887e-19
10847.729,-2.7407340520772035e-19,1.9641111233554942e-19
10848.053999999998,1.703074199811826e-19,2.254700129816151e-19
10866.243,3.3353216358134666e-19,2.3463512206892205e-19
10867.338,1.6836188436507414e-19,2.144783851197774e-19
10869.231000000002,8.844949669346081e-19,2.3199611038827055e-19
10870.321000000002,-1.6003858504437658e-19,2.0705242540420508e-19
10872.218,7.670006750110519e-19,2.282238838914393e-19
10874.816,-3.318516522580268e-20,2.1082847209734717e-19
10890.39,-1.0894000219545866e-19,2.3343375457812016e-19
10891.485,-2.4099155947311575e-19,2.180849106974013e-19
10893.386,2.658911254572627e-19,2.280061866192102e-19
10894.477,-3.3402873876861754e-20,2.0687379974711905e-19
10896.381,1.0987962609449634e-18,2.309881697140583e-19
10897.473,2.9834422389085415e-19,2.1655495714829224e-19
10914.536,-7.20821625495021e-20,2.3975525526795824e-19
10915.633,3.6085585850189824e-19,2.1894283439271146e-19
10917.54,7.377571713472304e-19,2.294430906069664e-19
10918.633,3.0271870596349495e-19,2.0783821736248762e-19
10920.545,6.92138651247225e-19,2.285721801915887e-19
10921.638,6.369322068985369e-19,2.2593595102515968e-19
10938.682,3.0961975520645647e-19,2.417231657301687e-19
10939.78,8.671758366122464e-19,2.202734879170222e-19
10941.518999999998,1.9533474261139774e-19,1.9499296320522697e-19
10941.695,6.496340726276677e-19,2.337030269038952e-19
10944.708,7.796737240426812e-19,2.293683498079714e-19
10945.803,3.4257690123818464e-19,2.230550614562114e-19
10962.828,5.5322961907196775e-19,2.372255693452229e-19
10963.928,6.105868984649795e-19,2.2094985031755356e-19
10965.85,2.951747362634722e-19,2.3881701304798376e-19
10968.333,4.925687339641873e-19,2.3340721313895197e-19
10968.377,3.048350247063933e-19,2.0704489393632115e-19
10969.968,2.3135599816263595e-19,2.26978984507213e-19
10985.859,9.233915526744857e-19,2.442450236741305e-19
10988.075,8.990209349859229e-19,2.249408756612894e-19
10990.005,8.447512039684265e-21,2.3590970345416087e-19
10991.102,1.4463923582282407e-19,2.1326678908160414e-19
10993.359,8.3054968872210765e-19,2.4718938405017747e-19
10994.133,4.9453522208387e-19,2.2921375195345406e-19
11011.334,7.265315883256812e-19,2.305706452628562e-19
11011.892,4.330768540274365e-19,2.404015889771521e-19
11013.121,7.459679973436526e-19,2.39997384545547e-19
11015.258,2.935930868441295e-19,2.1471770313781285e-19
11017.198,2.449816011960234e-19,2.3309306610251706e-19
11018.298,3.2140070588201677e-19,2.273632038224551e-19
11035.267,1.9985148888649743e-19,2.4132859966523235e-19
11037.533,5.737225717232297e-19,2.278105000254835e-19
11039.071000000002,5.775278631959054e-19,2.4343204768173177e-19
11039.413,2.4681631014091997e-19,2.1245625315982136e-19
11041.362,5.69379140182187e-20,2.305846223829677e-19
11042.463,1.509495489192563e-20,2.3037722637315046e-19
11059.412,2.997928261111998e-19,2.4750165112885896e-19
11060.517,2.299501590401916e-19,2.2619972241816564e-19
11062.469,6.673616831088542e-19,2.438811244741527e-19
11063.569,3.9872035150733525e-20,2.1518816065821218e-19
11065.525,4.53145682677092e-19,2.288620095571589e-19
11066.628,1.473558567784908e-19,2.310368197763814e-19
11083.559,4.2923589994371934e-19,2.514258118929251e-19
11084.664,4.401331259520978e-19,2.273175956188184e-19
11086.623,1.105356917605734e-18,2.455690802917553e-19
11087.726,-4.7292432952346204e-20,2.1636082717519071e-19
11089.688,9.954609272972237e-19,2.3996363789835686e-19
11090.793,-3.1517665844339016e-20,2.3280166499997004e-19
11107.704,4.251058335855945e-19,2.550186471916485e-19
11108.812,5.807649968151211e-19,2.317932262040731e-19
11110.778,1.0703573873693672e-18,2.488494531040629e-19
11111.881,-1.0610074434752737e-19,2.1754478320553904e-19
11113.853,5.257162297497271e-19,2.389988152801494e-19
11114.958,-4.705830326600234e-19,2.3703445950628843e-19
11131.851,5.334115927472253e-19,2.552227171107643e-19
11132.959,5.256950487437881e-19,2.340898495954908e-19
11134.933,7.022561362645475e-19,2.5218781660771407e-19
11136.037,1.2987431097659228e-19,2.2037338858234533e-19
11138.016,5.74078201180669e-19,2.4159254569948307e-19
11139.123,-1.7993130654536974e-19,2.3763051770339825e-19
11155.997,3.4570921526693927e-19,2.564469577470001e-19
11157.106000000002,8.592613410472206e-19,2.4046507603213716e-19
11159.087,4.973548387247392e-19,2.573225854008801e-19
11160.193,-2.16508634445732e-20,2.246277755098064e-19
11162.178999999998,1.299206223108134e-18,2.543167038270464e-19
11163.288,-1.133870115305633e-18,2.4950759459633355e-19
11180.143,3.3460071278408853e-19,2.6081652656575344e-19
11181.253,4.073033424297941e-19,2.403354211261994e-19
11182.216,6.4364671799388815e-21,7.178460550979912e-19
11183.241000000002,1.9076558120065784e-19,2.5728555990770276e-19
11184.065,-7.229397908757393e-19,7.287338201434258e-19
11184.35,2.7293879742829484e-19,2.3147563923988717e-19
11184.686000000003,4.5824898164205335e-20,6.816290845293271e-19
11185.834,4.532278252694275e-19,6.794748961664016e-19
11186.343,1.3045777750850163e-18,2.4996702400519734e-19
11187.1455,5.247181171429745e-19,6.717034566695079e-19
11187.453,-7.145927130178619e-19,2.90334462041885e-19
11188.298,7.239900069711931e-19,7.417031752491401e-19
11204.289,5.437795436187421e-19,2.65619710639117e-19
11205.4,3.018883200556073e-19,2.4682098582958454e-19
11207.396,3.784041916006886e-19,2.574732136253608e-19
11208.506,1.0403202047679047e-20,2.2934607388998306e-19
11210.506,7.251686353141983e-19,2.5226236838052834e-19
11211.618,-3.6517363431750574e-19,2.892378377261806e-19
11228.219,-2.4964459214136867e-20,6.986105939671764e-19
11228.435,7.707942848153586e-19,2.7109590698898984e-19
11229.383999999998,-1.4725859451559554e-18,7.049188203617885e-19
11229.548,4.350403467110508e-19,2.4646107729552933e-19
11230.721,4.1871385635439804e-19,6.749039642546136e-19
11231.551,5.969345324583639e-19,2.5874628047550365e-19
11231.879,2.356549742335381e-19,6.577400609294842e-19
11232.661,3.1976811780384773e-19,2.318695472054514e-19
11233.212,9.151323243360432e-19,6.526328772584143e-19
11234.374,-5.677307418849751e-19,7.290834628912098e-19
11234.669,7.587933781800142e-19,2.520408675600942e-19
11235.783,-4.1632050308581524e-19,2.5000553765308586e-19
11252.581,-5.562934150242014e-20,2.6777710141905496e-19
11253.694,6.152811445230606e-19,2.514068488523894e-19
11255.705,4.9917642305338815e-20,2.571377827305504e-19
11256.816,1.5154922274952974e-19,2.351727830455804e-19
11258.833,7.085022373793763e-19,2.572804207853743e-19
11259.947,2.31872546084063e-20,2.4688800460449414e-19
11274.223,-5.379529998674655e-19,6.933990532341589e-19
11275.092,-1.5738249450097047e-19,7.247297458985454e-19
11276.727,5.26394575718795e-19,2.7374005981567575e-19
11276.756,1.08718789958544e-18,6.727310963045976e-19
11277.842,5.761626947301143e-19,2.5048854204161454e-19
11277.924,8.421693365773291e-19,6.617740441419123e-19
11279.278,7.7531212191589e-19,6.515914877518925e-19
11279.859,1.677031608691497e-19,2.6409211809861806e-19
11280.449,4.948201287494475e-19,7.054638955669628e-19
11280.973,2.06000619605099e-19,2.401696352982576e-19
11282.996,3.0977691104544e-19,2.5821280442464417e-19
11284.112,-2.6174627135525914e-20,2.4334792298456947e-19
11320.227,1.0264082168083626e-19,6.910297623834271e-19
11322.057,2.670615014831043e-19,7.103197332568502e-19
11322.791,2.399349542593012e-18,6.688373787743218e-19
11323.968,9.83727514938526e-19,6.506558545607664e-19
11325.345,1.3030551278347994e-18,6.368697496368412e-19
11326.525,1.9601277651363815e-18,6.959151897919545e-19
11363.888,-1.5357532382992074e-18,7.766781773480987e-19
11366.2295,2.0878701859083384e-18,6.948569165088181e-19
11368.826,1.0414900588156971e-18,6.5923337870035575e-19
11370.013,1.8232230201202583e-18,6.586444856945903e-19
11371.092,2.3814616783113263e-18,6.942056458140192e-19
11371.41,1.0546009670455137e-18,6.331741660934988e-19
11412.233,1.5572906658352464e-18,6.894413647216797e-19
11414.86,-5.094675766557401e-19,6.480461800668928e-19
11416.058,2.4167700800914108e-18,6.603154949296166e-19
11417.477,1.733271269677841e-18,6.329586516149367e-19
11418.864,1.3231043596462797e-18,6.820949584228241e-19
11420.774,1.8661188722226537e-18,6.906378381273514e-19
11456.232,1.2024176914779145e-18,6.885040717455073e-19
11459.45,1.4140650028366866e-18,6.8400036574550245e-19
11460.8955,1.197960296254798e-18,6.538448577620009e-19
11461.712,3.472472148658268e-18,6.817930409737082e-19
11463.543,6.485323528926861e-19,6.268685679513025e-19
11464.752,1.8505995693358194e-18,6.83838795036067e-19
11505.296,2.845894590007909e-18,7.176104306336658e-19
11505.464,6.001824251040762e-19,7.100535864566529e-19
11506.931,2.5777095114298917e-18,6.574001612121749e-19
11508.875,3.14263203707244e-18,6.553479274883269e-19
11509.609,2.7795673361552215e-18,6.396308981571651e-19
11510.827,1.0696271961793416e-18,6.90532950205442e-19
11550.244,2.4188107196236967e-18,6.858348307746554e-19
11551.477,-5.792517745838429e-19,7.201455445972094e-19
11552.966,3.125092751174241e-18,6.667922902445914e-19
11554.191,2.3908680502661406e-18,6.465446858293919e-19
11555.676,8.410563898826392e-19,6.421900235063319e-19
11556.903,2.1987359841696103e-18,6.909195347472518e-19
11594.251,2.849312370138778e-18,6.917671832280022e-19
11597.489,1.469615835589605e-18,7.000054518113685e-19
11599.001,-7.194218407194503e-19,6.553367558857353e-19
11600.235,2.4876793620375024e-18,6.376574702588737e-19
11601.741000000002,1.5434231746506507e-18,6.385456231872672e-19
11602.979,3.584802732254791e-18,6.878371995541997e-19
11643.222,3.4615440622491963e-18,7.271095745429721e-19
11643.503,2.152269719530598e-18,6.878874108308243e-19
11645.036,-1.9160863542745923e-19,6.7455728930098735e-19
11646.28,2.3438523332912783e-18,6.381136119130488e-19
11647.808,1.4085538932192211e-18,6.338350348480313e-19
11649.055,2.946161443533997e-18,6.801736534437164e-19
11688.255,1.3151281043227706e-18,6.821453048031471e-19
11689.517,2.2777003023093043e-18,6.821935591008558e-19
11691.071000000002,4.0094829114960905e-19,6.7091431498284405e-19
11692.325,2.581173921273646e-18,6.335156028275667e-19
11693.874,2.7392458256389107e-18,6.270738384983853e-19
11695.13,2.9906245893215417e-18,6.681184529976874e-19
11734.258999999998,3.1150444873554354e-18,6.764954730412419e-19
11735.529,2.096508119015666e-18,6.880445312658142e-19
11737.106000000002,4.372773615743865e-19,6.656262457693148e-19
11738.369,2.706628839788713e-18,6.272701567296948e-19
11739.94,3.761224775011652e-18,6.21149336875393e-19
11741.205,3.165942738838064e-18,6.617534413629252e-19
11780.262,2.5569111882346256e-18,6.530673593262041e-19
11780.497,1.7296651802328748e-18,6.612790902380592e-19
11781.543,1.77040347148424e-18,6.740833615277846e-19
11784.414,3.0632851496354476e-18,6.210878696367641e-19
11786.006,4.329858014504531e-18,6.242254658643164e-19
11787.281,1.9404837441463648e-18,6.420862442627086e-19
11826.264,2.5847191925310475e-18,7.084840017464891e-19
11826.957,1.0455824124578072e-18,6.702653452507835e-19
11827.557,1.4069292753592894e-18,6.618446809964373e-19
11830.458,3.98946060074577e-18,6.118843380666002e-19
11832.072,4.225436489995393e-18,6.138362803469322e-19
11833.356000000002,2.6071012781770565e-18,6.42269049453474e-19
11872.258999999998,1.5902751495572646e-18,6.408135911774071e-19
11873.569,3.4062141911228406e-18,6.622166551640281e-19
11876.481000000002,1.3067544703629972e-18,6.58487209141896e-19
11876.503,3.0011919228065183e-18,6.050899435543423e-19
11878.139,2.699717437046315e-18,6.061023111513503e-19
11879.433,1.6538548439977722e-18,6.320663980509246e-19
11918.262,1.5471405323178823e-18,6.265615608187443e-19
11919.423,3.73126612441383e-18,6.901269416407007e-19
11921.246,2.6518701808056704e-18,6.181767060731158e-19
11922.547,4.236387505960755e-18,6.100022491456838e-19
11923.592,2.5702059029606063e-18,6.114429624544345e-19
11925.508,2.7713030553514748e-18,6.42407920028626e-19
11964.266,1.4412291568469762e-18,6.023822279790188e-19
11966.039,3.2757041132992294e-18,7.133767924533263e-19
11967.281,3.2914371824105575e-18,6.218122624797867e-19
11968.592,3.0332247541719175e-18,6.002303356136906e-19
11970.565,2.658852740103041e-18,6.322366701121614e-19
11971.583,2.17510012291299e-18,6.459285566702061e-19
12010.268999999998,2.256442019829389e-18,5.953743901246691e-19
12011.6,2.05352597276326e-18,6.335817334701571e-19
12013.315,2.5865737450199807e-18,6.156974202160639e-19
12014.636,2.144557152798826e-18,5.958854142166188e-19
12016.337,1.4985632682411996e-18,6.008632944983096e-19
12017.659,7.987682163013186e-19,6.390459671196676e-19
12056.272,2.2465350075270656e-18,5.828687896631017e-19
12057.612,1.162675939253462e-18,6.102661954698437e-19
12059.351,2.95803235375217e-18,6.174077505713167e-19
12060.681,3.3472404343930236e-18,5.967440791821129e-19
12062.402,2.5135110102460996e-18,5.966272215358022e-19
12063.734,1.8373549204896493e-18,6.305573087830339e-19
12102.276000000002,2.264781938612424e-18,5.766555076055469e-19
12103.625,2.8226255779667438e-18,6.146348842507884e-19
12105.386,2.636484298511499e-18,6.194835215486997e-19
12106.534,3.167891963459563e-18,6.23715983530292e-19
12108.469,1.893370887501084e-18,5.9753649033966e-19
12109.81,2.769201531506607e-18,6.294620481223763e-19
12148.279,2.2033445261544317e-18,5.655966797613526e-19
12149.639,2.620661479391979e-18,5.991156557768227e-19
12151.411,2.5171622358920496e-18,7.020762576498116e-19
12153.209,3.133842755950812e-18,6.120372986563763e-19
12154.535,1.8494248447139365e-18,5.825605652864834e-19
12155.886,2.096042983702859e-18,6.2103689962512315e-19
12194.283,1.7237061419236368e-18,5.622751165202257e-19
12195.652,2.2400638527216766e-18,5.881414944186358e-19
12197.445,2.9329764768658717e-18,6.004815749666884e-19
12198.813,2.4936413965516094e-18,5.926973960769826e-19
12200.601,2.2491014902187752e-18,5.919594189481921e-19
12201.961,3.49303364936512e-18,6.309359630161612e-19
12240.287,3.4316877651796354e-18,5.491669740071748e-19
12241.665,2.395105335031649e-18,5.754132372571382e-19
12243.48,1.9592727337348836e-18,6.311005506664067e-19
12244.858,2.6853591781049252e-18,5.893718604209338e-19
12246.667,1.63098846729278e-18,5.971192485984834e-19
12248.036,3.9908165976471665e-18,6.283591368342501e-19
12286.291,3.363656118124796e-18,5.389176406129861e-19
12287.678999999998,2.8854834336009433e-18,5.683185816631217e-19
12289.516,3.0381982352822223e-18,6.177830108993948e-19
12290.707,2.7961845100281463e-18,6.573221919587319e-19
12292.732,2.509447905739411e-18,5.952750836116178e-19
12294.111,3.3558132833964784e-18,6.211553883115846e-19
12332.294,2.292533588082224e-18,5.235419377753362e-19
12333.692,2.316098600844829e-18,5.527394067839223e-19
12335.551,2.1510129548247888e-18,5.628772862800608e-19
12337.422,2.1292727864750017e-18,5.86687249551027e-19
12338.799,2.204059767155302e-18,5.941317651949429e-19
12340.1875,3.1037139988130193e-18,6.192233170939692e-19
12378.298,2.5029648636932914e-18,5.152979225567527e-19
12378.832,2.1115606304762753e-18,5.805357054291725e-19
12381.586,2.063246198551168e-18,5.520455018569591e-19
12382.981000000002,2.1660550465175217e-18,5.692094952273731e-19
12384.865,1.6240296673925503e-18,5.946041637834611e-19
12386.263,2.073756429139587e-18,6.197154577190927e-19
12424.302,3.725852704466633e-18,5.153662610889299e-19
12427.547,1.519800015342205e-18,5.325904892581861e-19
12427.62,1.3291465813672279e-18,5.364262504552015e-19
12429.026000000002,1.4900195852397891e-18,5.617216320808971e-19
12430.925,2.2616743821326258e-18,6.235700741621743e-19
12432.335,1.4370679264012721e-18,6.591345613273842e-19
12470.305,2.3440164346346453e-18,5.0338754180315e-19
12471.731000000002,2.0791543573002784e-18,5.27373868348315e-19
12473.655,7.819719544549212e-19,5.391151608693602e-19
12475.07,1.2291199367246852e-18,5.487629477390917e-19
