LAMBDA,FLUX,FERROR
16337.177,1.1064532027656561e-19,8.610711757409866e-20
16381.996,9.552857694165944e-20,1.08028020830521e-19
16382.865,3.1712033063826737e-19,1.284527050938594e-19
16383.038,-2.309636625997092e-20,1.0006281123521424e-19
16383.907,6.581622135826153e-20,8.438109057444951e-20
16428.617,1.6719037561590086e-19,1.1489714042684835e-19
16429.59,3.111625278557029e-19,1.2965126005716754e-19
16429.766,1.495450431465841e-19,1.0165609409962593e-19
16430.639,-8.048347782938263e-21,8.349818776481169e-20
16475.555,-5.639728352855706e-20,1.0813388668739866e-19
16476.311999999998,2.592219058287697e-19,1.3022092354508386e-19
16476.494,8.185326153026896e-20,1.026542152885715e-19
16477.37,1.4776937161562065e-19,8.33058531214294e-20
