LAMBDA,FLUX,FERROR,MASKGOOD
9809.749,-2.5957595086562925e-19,3.7390312656890404e-19,False
9827.6455,-3.8239517271240287e-19,4.433569741059496e-19,False
9828.694,-4.935055939350411e-19,3.7324861488887546e-19,True
9830.27,-1.2975540451741494e-19,4.1292769589558435e-19,False
9831.309000000001,-2.3155828271520834e-19,3.356241448267422e-19,False
9833.359,-2.4747691828291075e-19,4.9369461188944505e-19,False
9833.913,-6.097631596276391e-19,3.5989620106544904e-19,True
9850.523000000001,-1.0678613016906535e-18,4.499656989461456e-19,True
9852.841,2.5570535855346856e-19,3.769735401966845e-19,False
9854.423,1.582927289998546e-19,4.288620879226985e-19,False
9855.463,1.576497945353837e-19,3.4589105415177678e-19,False
9856.773000000001,-1.194251670951085e-18,4.1902306439286414e-19,True
9858.076,-2.0058575565804195e-19,3.570793152232524e-19,False
9876.564,-1.3508799692649247e-18,5.54154319321072e-19,True
9876.985999999999,5.747725099908389e-19,3.8096727787070864e-19,True
9878.576,-1.4457331466459055e-19,4.354751407124299e-19,False
9879.617,4.2869385885594615e-19,3.498494356882937e-19,True
9881.337,-8.979349275195564e-19,4.2615281216843716e-19,True
9882.24,7.410265244434816e-20,3.667135166986241e-19,False
9900.08,-4.0794933165883285e-22,4.585804323534578e-19,False
9901.133,9.631064999421126e-20,3.847401098164428e-19,False
9902.7295,9.489006894494542e-20,4.337207072155547e-19,False
9903.771,-2.1219328463902695e-19,3.4789610824576954e-19,False
9904.877,-2.641681335962349e-19,4.011344806045832e-19,False
9905.368,-1.2939414055998099e-18,4.183488918055519e-19,True
9924.225,-7.866647542649037e-19,4.562305802096557e-19,True
9925.279,-1.1045199386118347e-18,3.7890098018057133e-19,True
9926.883,-2.6897371575517393e-19,4.381736200088003e-19,False
9927.927,-1.1784500478672609e-20,3.4696626647979867e-19,False
9929.53,-5.326682039358404e-19,4.157764307443145e-19,True
9932.33,2.0693204577305148e-19,3.860225814371485e-19,False
9948.369,-6.269551561076606e-19,4.5763978434178755e-19,True
9949.425,-4.845103649966595e-19,3.8340246559913746e-19,True
9951.036,7.722364826278747e-20,4.479836319101271e-19,False
9952.081,-5.681701446258343e-20,3.5270396905317507e-19,False
9953.692,1.8433030423129807e-19,4.3041170228816113e-19,False
9954.73,6.560257884816372e-20,3.666549107799549e-19,False
9972.515,-8.823198757140572e-19,4.637343532943474e-19,True
9973.571,-4.096521969324049e-19,3.8122704639959474e-19,True
9975.189,3.782475062155045e-19,4.455138153761195e-19,False
9976.235999999999,-1.3424597226553695e-19,3.460785741783641e-19,False
9977.854,3.7071392275024334e-20,4.2744067388830047e-19,False
9978.895,-6.760636659970754e-19,3.6114411651984535e-19,True
9996.659,-7.723261785898787e-19,4.6143422474450145e-19,True
9997.716999999999,-9.494691571543255e-19,3.771671413808359e-19,True
9999.343,4.230707754140374e-19,4.354582870963002e-19,False
10000.392,2.2039079776157993e-19,3.457764700973641e-19,False
10002.016,-1.1227346236175554e-19,4.224717734658904e-19,False
10003.058,-1.1340861663498095e-18,3.5917415862234966e-19,True
10020.802,-6.322227743611029e-19,4.63143823293477e-19,True
10021.863000000001,-5.862330258551344e-19,3.849653217133552e-19,True
10023.496,6.12443764867755e-19,4.387261097375046e-19,True
10024.546,-4.370628509104372e-19,3.3995057184544287e-19,True
10026.178,1.2582626169127983e-19,4.250995558011724e-19,False
10027.222,-9.514132120793508e-19,3.607381788203729e-19,True
10044.943000000001,1.949976518140484e-19,4.488089418017619e-19,False
10046.01,2.2582559896526485e-19,3.8430072205872967e-19,False
10047.649,4.915775484296416e-19,4.372613055749134e-19,True
10048.7,-1.5902775187765855e-19,3.4984086658737833e-19,False
10050.34,9.587469694902578e-19,4.3175009942465887e-19,True
10051.386,-4.562676677415907e-19,3.708586255273045e-19,True
10069.088,-1.9610707288919285e-19,4.376050736983914e-19,False
10070.154,-6.233345423709575e-19,3.933317536641445e-19,True
10071.803,-4.738783413484359e-19,4.2709576612468613e-19,True
10072.855,3.1533871985208904e-19,3.5818650342205067e-19,False
10073.738000000001,-1.0121395454707591e-19,4.305447071913106e-19,False
10075.549,-4.4632497424126675e-20,3.9032594620912633e-19,False
10093.232,-7.741294153231897e-20,4.3867783790229025e-19,False
10094.292,-8.844677030106026e-19,3.833224855888786e-19,True
10095.956,2.5257020691176268e-19,4.459701008818664e-19,False
10096.146,2.713669900702469e-19,3.596452515294063e-19,False
10098.928,-4.818686221621242e-19,5.868640852199774e-19,False
10099.713,5.623760923945392e-19,3.8698265081432387e-19,True
10117.377,-3.3266366989415656e-19,4.336051249364185e-19,False
10118.438,-1.376059292553863e-19,3.772282486204249e-19,False
10120.108,1.1640998939394967e-20,4.534370447004875e-19,False
10122.475,1.4685127473458946e-19,3.57156160942144e-19,False
10122.826,-4.627635224969857e-19,4.3049097331858395e-19,True
10122.925,4.591228413192674e-19,3.9268215437078496e-19,True
10141.521999999999,1.1818113485482993e-19,4.221160594805156e-19,False
10142.584,-1.767069693950468e-19,3.6873043437395067e-19,False
10143.463,-2.1939636744788173e-19,4.459123799968443e-19,False
10145.319,-1.0434087299161717e-19,3.505829826450731e-19,False
10146.988000000001,4.009648296206316e-20,4.374598299008345e-19,False
10149.374,-2.669187243477317e-19,4.074835178882992e-19,False
10165.667,-3.2335667895441836e-19,4.244987125376665e-19,False
10166.73,-7.942120238766584e-19,3.562539204541013e-19,True
10168.605,-1.1852669142360533e-19,4.731174592625241e-19,False
10169.475,1.563650115546839e-19,3.70200780011976e-19,False
10171.15,-1.125566681925532e-18,4.1388592087177547e-19,True
10172.204,-9.730849025140863e-20,4.098545384887777e-19,False
10189.812,-9.544266314266087e-19,4.0676724673742207e-19,True
10190.877,-1.3939599600509018e-19,3.573037963642153e-19,False
10192.563,-5.049707801139361e-19,4.2920338880213567e-19,True
10193.619,4.569728645109167e-19,3.701085174539022e-19,True
10195.3125,1.515640315858896e-19,4.484350903388653e-19,False
10196.368,-1.1144448815178632e-20,3.9835245258681926e-19,False
10213.957,-1.1425183005428816e-18,4.0090748227669177e-19,True
10215.021999999999,2.7012039652433604e-19,3.5214163063962115e-19,False
10216.716999999999,-6.501684794188412e-20,4.1568076637858226e-19,False
10217.774,2.3559804545175577e-19,3.59146689062748e-19,False
10219.474,-7.180502912345382e-19,4.55954814386051e-19,True
10220.530999999999,4.984533701126078e-20,3.9363725444925725e-19,False
10238.101999999999,9.297019472771275e-20,3.9550312290356257e-19,False
10239.169,-1.3769742580902346e-19,3.445657841091785e-19,False
10240.87,-5.71711842650769e-19,4.1501402819203746e-19,True
10241.929,-1.8974507993051663e-19,3.5036488684483676e-19,False
10243.632,-4.9998628815081715e-19,4.395125877919891e-19,True
10244.685,-7.551627706194978e-19,3.8393018544549317e-19,True
10262.246,-1.287246328913293e-18,3.7626322239300927e-19,True
10263.314,3.202377322863842e-20,3.400487023964869e-19,False
10264.875,-6.583880732863914e-19,4.0574042095627404e-19,True
10266.083,-6.687525354224269e-19,3.4134543456154217e-19,True
10267.793,-3.6281353443049116e-19,4.3169820177398433e-19,False
10268.849,-1.2930396941433175e-18,3.70325979172547e-19,True
10286.392,-4.470471214467149e-19,3.7622512864149507e-19,True
10287.461,-1.7184014638388372e-19,3.305486677627811e-19,False
10289.224,7.000575215153561e-19,4.040138601919977e-19,True
10290.238000000001,1.9232192143880238e-19,3.373447260794406e-19,False
10291.854,-1.9304104272445035e-19,4.2664572304843054e-19,False
10293.011999999999,-9.367294625476796e-19,3.775955248048264e-19,True
10310.536,-8.661213106314698e-19,3.672967898493353e-19,True
10311.607,-6.061191416000363e-19,3.196181454822096e-19,True
10313.33,-1.0109391872376174e-19,3.9187307585712725e-19,False
10314.393,6.109322006279299e-20,3.234264195888803e-19,False
10316.139000000001,-9.936421660570669e-19,4.108512865927999e-19,True
10317.176,-7.90927330017937e-19,3.657904268562199e-19,True
10334.681,1.4800392886847892e-20,3.6482933677973857e-19,False
10335.753,-8.777226578010884e-20,3.1519871708861196e-19,False
10337.482,-9.597011541486689e-20,3.821883769194081e-19,False
10338.546999999999,1.2995042224322412e-19,3.19552016477297e-19,False
10340.278,-5.351599285958525e-19,4.0894158541160687e-19,True
10341.34,-4.939307687560977e-19,3.5706356781765795e-19,True
10358.825,-9.10885324385316e-20,3.5789155809587524e-19,False
10359.899,-1.3867730380292413e-19,3.093492385209087e-19,False
10361.636,-3.917928112505507e-19,3.7490929523958685e-19,True
10362.702,2.8562410364094433e-19,3.222606428983377e-19,False
10364.44,2.1131716519053158e-19,3.9779209800652355e-19,False
10365.503,-6.865327981699396e-19,3.4648787603210556e-19,True
10382.97,-1.5696838135896654e-19,3.6347966325157386e-19,False
10384.045,-2.2705682271078564e-20,3.118650750334791e-19,False
10385.789,6.638633250263874e-19,3.79712405832175e-19,True
10386.857,-1.0489350974670236e-19,3.1524816741632443e-19,False
10388.603000000001,-1.1256753751081002e-19,4.0000991472879147e-19,False
10389.666,-7.54942635624404e-19,3.417192833637861e-19,True
10407.115,-6.6749895800855915e-19,3.441420257741113e-19,True
10408.190999999999,-2.734904002614812e-19,3.06956334725408e-19,False
10409.942,3.689374424917772e-19,3.7164127367320067e-19,False
10411.011999999999,6.524156936399847e-20,3.0805644765319838e-19,False
10412.765,-6.761465539587492e-19,3.933618099527834e-19,True
10413.83,-9.224316477833076e-20,3.4580523721626676e-19,False
10431.26,-3.924159131594309e-19,3.4694944713254574e-19,True
10432.337,-5.873429032903809e-19,3.0166115267774146e-19,True
10434.096,-5.006963030471253e-19,3.6385405084498465e-19,True
10435.166,2.767514184928902e-19,3.0964842375569587e-19,False
10436.1875,-1.533456086606823e-18,3.7521134166510296e-19,False
10437.994,-1.298526173082007e-19,3.3412611518606225e-19,False
10455.404,-2.0689283992024038e-19,3.4317366390444793e-19,False
10456.483,-1.2610092533148631e-19,2.991389069239909e-19,False
10458.249,-4.568427860808909e-19,3.5275550136687637e-19,True
10459.321,1.1239727453406836e-19,3.006470210448209e-19,False
10461.423,-1.0076696249136379e-18,4.7203113179197895e-19,True
10462.157,-1.538428983252087e-19,3.2773943868296126e-19,False
10479.55,-6.153971813367415e-19,3.3922252070049163e-19,True
10480.63,1.1625463669870184e-21,2.947006194108161e-19,False
10482.1,3.402690771491481e-19,3.265273542854671e-19,True
10482.402,-7.13509403574225e-19,3.478161700930424e-19,True
10485.25,-1.0433882357357508e-18,3.8003044886534605e-19,True
10486.321000000002,-1.0268498450107329e-18,3.2234803790351197e-19,True
10503.694,-7.671783341676672e-19,3.3597063507065126e-19,True
10504.775,-4.901538905375397e-19,2.9072660590019387e-19,True
10506.556,9.694604510788358e-19,3.5711431651110137e-19,False
10509.271999999999,6.191433329147682e-19,3.1075953302881825e-19,False
10509.412,-7.253599564297793e-19,3.7307363023821474e-19,True
10510.483999999999,-8.908705318366833e-19,3.198253265300331e-19,True
10527.84,-4.606749791560501e-19,3.3212889316085195e-19,True
10528.921999999999,-5.054065969310804e-19,2.901268322061077e-19,True
10530.708999999999,5.154905886127604e-19,3.465689867678441e-19,True
10531.784,4.673154291769213e-19,2.9946770379531286e-19,True
10533.573999999999,2.3199566055456084e-19,3.736611319862558e-19,False
10534.648000000001,-2.7212833313037237e-19,3.2122376480469723e-19,False
10551.983999999999,-4.923691398478138e-19,3.330245075017821e-19,True
10552.988000000001,-1.3703960477748874e-19,2.9645994608822422e-19,False
10554.862,-3.204577181307189e-19,3.454590706056669e-19,False
10555.938999999997,-1.0670077175530372e-20,2.8687495941179127e-19,False
10557.736,-1.4189080096822695e-19,3.6695426962616098e-19,False
10558.812,-4.2898458202578543e-19,3.175369434242295e-19,True
10576.13,-4.0284269854672817e-19,3.291862850695423e-19,True
10577.31,5.575633264961965e-19,2.91240750502817e-19,False
10579.016000000001,-3.0831876345480503e-19,3.4312397725088484e-19,False
10580.095,-3.824537231428066e-20,2.879340225588633e-19,False
10581.898000000001,-4.454063298936326e-19,3.6515209505755287e-19,True
10582.976,-7.870491790580368e-19,3.1042031586635553e-19,True
10600.274,-1.2487098377488034e-18,3.262574311857255e-19,False
10601.36,7.521933584385634e-19,3.2051382432863016e-19,False
10602.488000000001,-4.472695593873314e-19,3.376207406091561e-19,True
10604.249,2.309032037686593e-19,2.8179301598536873e-19,False
10606.061000000003,-3.707352536556042e-19,3.5904831492364897e-19,True
10607.139,-4.744069510045374e-19,3.070284930102005e-19,True
10624.419,-4.0985915085829035e-19,3.2812702753748606e-19,True
10625.506000000001,3.2740055518141527e-19,3.204644859212561e-19,True
10627.723999999998,-3.93556694301296e-20,3.5574129430580084e-19,False
10628.403999999999,2.71252863386127e-19,2.8066136151784805e-19,False
10630.223,-6.801497504974014e-19,3.564264732614595e-19,True
10631.303,-5.099794952655552e-19,2.9960100402208486e-19,True
10648.563999999997,-7.99029395876734e-19,3.1497181150270297e-19,True
10649.652,2.7125304836989607e-19,2.856999552583966e-19,False
10651.476,2.939153069891695e-19,3.256774956004959e-19,False
10652.559,4.0603998848836863e-19,2.7763377258102647e-19,True
10654.385,-3.8090945466414747e-19,3.4773889520087107e-19,True
10655.466,-5.95242357117256e-19,2.9941013226629447e-19,True
10672.708999999999,-1.0695182896724816e-19,3.134282393196366e-19,False
10673.798999999999,-4.693445839050568e-19,2.679151693336582e-19,True
10675.628999999999,-4.914419999042437e-19,3.1825139815189383e-19,True
10676.713,3.8694103566083023e-19,2.7456805374903266e-19,True
10678.546999999999,-2.1603195576208237e-19,3.406858153613514e-19,False
10679.63,-8.691393181813753e-19,2.888797657244746e-19,True
10696.8545,5.37009739688165e-19,3.1433058471597837e-19,True
10697.945,-4.322228495541349e-19,2.662325357620986e-19,True
10699.782,-1.485542809599824e-19,3.1642587436945033e-19,False
10700.868,3.499319130717452e-19,2.706016729738393e-19,True
10702.708,-5.307189651044256e-19,3.356020502331057e-19,True
10703.793,-9.836059491373824e-19,2.8346596066710176e-19,True
10720.139,-1.1362616440221434e-18,2.983834893302879e-19,True
10722.091,-7.463287697337871e-20,2.662979640041371e-19,False
10723.936000000003,2.564698625464537e-19,3.1949249404575976e-19,False
10725.021999999999,1.8663754570529073e-19,2.659595059164868e-19,False
10726.87,-1.078081007064003e-18,3.28796209382087e-19,True
10727.957,-5.505102587665079e-19,2.8316630930623966e-19,True
10745.868,-5.007907934206543e-19,2.949214161750534e-19,True
10746.237,-5.176861777563306e-19,2.674706225758021e-19,True
10748.089,-3.4932550249021265e-19,3.108432482695318e-19,True
10749.178,4.920404025838444e-19,2.649805998324307e-19,False
10751.032,-9.64452440269724e-19,3.228675199908923e-19,True
10752.121000000001,1.946442551468583e-21,2.9239744201711353e-19,False
10769.29,-5.591529395981786e-19,3.070211927453613e-19,True
10770.383999999998,-5.619258985510895e-19,2.673861885185849e-19,True
10772.243,-5.126081351808488e-19,3.0492233139159657e-19,True
10773.333,2.3406645697960073e-19,2.591110726485203e-19,False
10775.195,-4.594172800673804e-19,3.2833943633035528e-19,True
10776.284,-4.0935145417351136e-19,2.806623762648269e-19,True
10793.435,-9.77590989187283e-19,2.9876905587156387e-19,True
10794.53,-1.0551371595086443e-19,2.6115024714405194e-19,False
10796.396,-7.823043880326329e-19,2.988950200280146e-19,True
10797.487,-2.7009790558345464e-19,2.549343835259882e-19,True
10799.357,-5.08249417378269e-19,3.2169320106121556e-19,True
10800.448,-8.39012492633708e-19,2.7223682532463218e-19,True
10817.58,-3.753985672212561e-19,3.0289798441686663e-19,True
10818.676000000001,-1.2089509462458449e-19,2.591189496370609e-19,False
10820.55,8.106627677369522e-20,3.1203962232466887e-19,False
10821.643,1.2457682308396506e-20,2.5575835707151725e-19,False
10823.518999999998,-3.4834460314299997e-19,3.174331062851176e-19,True
10824.612,-3.328057482527881e-19,2.7437512521528803e-19,True
10841.725,-3.4379463895008627e-19,2.944936092128525e-19,True
10841.928999999998,8.128703409312629e-20,2.53468298042967e-19,False
10844.703000000001,-5.065662876354031e-19,3.1302849141370794e-19,True
10845.118999999999,5.64166349805064e-20,2.541948921305157e-19,False
10847.681,-6.831973569143228e-19,3.081619993189682e-19,True
10848.775,-1.2725295729107643e-19,2.72709683144545e-19,False
10865.87,-3.7330903883644936e-19,2.9869451376648194e-19,True
10868.038,-2.242379673859308e-20,2.5187524683299226e-19,False
10868.857,-9.068570153863379e-19,2.987549810836616e-19,True
10869.893,-5.199459207817661e-19,2.5215976385105084e-19,True
10871.844,-9.949447816089423e-19,3.049522836702096e-19,True
10872.267,-5.338523321787851e-19,2.6692525623012583e-19,True
10890.016000000001,-9.709374945484892e-19,2.9559521302148606e-19,True
10891.115,-1.5117725799549274e-19,2.5415330448866153e-19,False
10893.011,-8.966670010417407e-19,2.9924587044080364e-19,True
10895.229,-3.381270951113921e-19,2.4738715092825043e-19,True
10896.006000000001,-5.322947791939275e-19,3.104710608518453e-19,True
10897.861,-4.514076095910935e-19,2.6719731837059893e-19,True
10914.16,-7.533806960602809e-19,2.971469560847981e-19,True
10915.261999999999,-4.321537939918313e-19,2.516605810405568e-19,True
10917.163999999999,-1.2156630590648734e-18,2.947480591597925e-19,True
10918.261999999999,-2.483992703348182e-19,2.450663823747927e-19,True
10920.168,-1.075877335988265e-18,2.994171658489981e-19,True
10921.267,-2.1755632645981725e-19,2.64686821116427e-19,False
10938.306,-1.0197189667180395e-18,3.0369900362210836e-19,True
10939.408000000001,-9.749134364631627e-19,2.4739242998594283e-19,True
10941.317,-4.633157478499167e-19,2.9139059999745613e-19,True
10942.417,2.0258000558975039e-19,2.446491990997506e-19,False
10944.33,-2.929551147165678e-19,3.054818902767814e-19,False
10945.431,-6.193074158629138e-19,2.6027262161356843e-19,True
10962.444,-5.85582259239872e-19,3.0106345344812514e-19,True
10963.555,-7.145996472896056e-19,2.4965898856613356e-19,True
10965.472,8.341479203632111e-20,2.9561821382383237e-19,False
10965.798999999999,8.897567383448658e-20,2.414950483169597e-19,False
10968.492,-7.018592449827868e-19,3.0215394972118314e-19,True
10969.595,-7.601574468439522e-19,2.589617187637895e-19,True
10986.585,-1.0481836690745483e-20,2.996857822931614e-19,False
10987.7,-2.110618508466025e-19,2.5122817562e-19,False
10989.625,-2.95747242419736e-19,3.002397557359476e-19,False
10991.606000000002,-6.09817227780106e-19,2.458241427390636e-19,True
10991.912,-6.262560729184573e-19,3.063087527668793e-19,True
10993.758999999998,-4.596457814415097e-19,2.614158867327223e-19,True
11010.167,-8.4385981895173605e-19,2.948734647924877e-19,True
11011.847,-5.617508471951205e-19,2.446340769838463e-19,True
11013.778,-8.248047646726456e-19,2.9670892214111964e-19,True
11014.882,-1.2455491279203907e-19,2.4910666436217746e-19,False
11017.502,-1.2670484856421005e-18,3.1402419368393337e-19,True
11017.923,-1.836489160886664e-19,2.6005197385922575e-19,False
11035.258999999998,-7.162422279123918e-19,2.8994286927835252e-19,True
11035.97,-7.220175745422709e-19,2.48936380063663e-19,True
11037.489,-1.2375344606122068e-18,2.957655875685737e-19,True
11039.037,3.073838073910609e-19,2.491279787363214e-19,False
11040.9795,-8.091326561850765e-19,2.9574443158638147e-19,True
11042.086000000001,-4.669721105095182e-19,2.58387676742436e-19,True
11059.0205,-2.3237101805133406e-20,2.926110897825846e-19,False
11060.126,-4.851396832660067e-19,2.519890210547139e-19,True
11062.362,-1.2356597634281559e-18,2.8246932550729924e-19,True
11063.191,-2.398896824744142e-19,2.3208195116627164e-19,True
11065.142,-3.8661507980435844e-19,2.991752589147085e-19,True
11066.25,-6.071978739825347e-19,2.5861418390235783e-19,True
11083.165,-6.337107614601697e-20,2.937830208419947e-19,False
11084.267,-7.200529527164301e-19,2.474722842726812e-19,True
11086.2295,-7.504404309175184e-19,2.995412962714586e-19,True
11087.347,2.3091603664040225e-19,2.4424740551421607e-19,False
11089.303999999998,4.2675613302054e-19,3.0209428204566147e-19,True
11090.413999999999,-4.966909098817603e-19,2.592086735060994e-19,True
11107.311000000005,-4.7069691636151975e-19,2.918355399183374e-19,True
11108.413,-6.217543172648061e-19,2.484532308098197e-19,True
11110.383,-8.28019055896237e-19,2.938371507544873e-19,True
11111.501,4.0781018179163397e-19,2.444093917782514e-19,False
11113.466,-7.345821310936298e-19,2.969063257762719e-19,True
11114.578000000001,-1.0130931971162387e-18,2.550525209372046e-19,True
11131.455,-5.069981986233625e-19,2.9230549890608493e-19,True
11132.56,-3.745584273098233e-19,2.4930784329698114e-19,True
11134.536,-3.820239427443034e-19,2.8946062223629076e-19,True
11135.643,3.6749494894991355e-19,2.428881152910243e-19,False
11137.628999999999,-1.1111208641497385e-18,2.884949483490403e-19,True
11138.742,-1.1795849641656749e-18,2.5999235254003204e-19,False
11155.601,-3.9187098872337093e-19,2.9066498423782265e-19,True
11156.706,-8.742954539206533e-20,2.4860821458417516e-19,False
11158.69,8.636260817388504e-20,3.032844731708285e-19,False
11159.792,-5.0471113352603584e-20,2.372370218584649e-19,False
11161.788,-5.754133705945194e-19,2.9492613219747876e-19,True
11162.906,-8.728118753121692e-19,2.5805067261202747e-19,True
11177.067,-6.781800441527305e-19,2.495367178422221e-19,True
11179.745,-7.908839488370525e-19,2.9070253642822087e-19,True
11180.667,-7.276763921132484e-19,2.1541570566558049e-19,True
11180.853000000001,-2.517201887259089e-19,2.472610026310702e-19,True
11182.716,-5.563125736930589e-19,2.8018200569618446e-19,True
11182.844,1.920166480308764e-20,3.0112489770344836e-19,False
11183.947,-7.547621974899187e-20,2.404207197590786e-19,False
11185.184,-5.706413882909407e-19,2.9509424901153503e-19,True
11185.944,-1.005498449822864e-18,2.896672097648416e-19,True
11186.497,-1.614930106284567e-19,2.2701298637319076e-19,False
11187.058,-1.9513870152244767e-18,2.7214236675744017e-19,False
11187.649,-7.136270712209365e-19,3.4336993906171943e-19,True
11203.891000000001,-4.2422031142677296e-19,2.9481653035903407e-19,True
11204.999,-8.632103839406534e-19,2.4806345887090896e-19,True
11206.997,-8.89525613153019e-19,2.905849371328709e-19,True
11208.103000000001,1.6919277006536024e-19,2.4559244384369146e-19,False
11210.106000000002,-6.470166416906488e-19,2.926776650872144e-19,True
11211.214,-1.3832937162272162e-18,2.682323382926448e-19,True
11227.686000000005,-2.2004742447501555e-19,2.777464788409518e-19,False
11228.035,-1.0612102355173662e-19,2.9747273129380267e-19,False
11228.478000000001,-8.270272607986951e-19,2.0924288855740772e-19,True
11229.1455,-1.149202294204363e-18,2.5336521382913447e-19,True
11231.15,-1.183682072480185e-18,2.8236812811599556e-19,True
11231.221000000001,-4.433211083282332e-19,2.8355488237310266e-19,True
11232.257,2.6777159876984822e-19,2.4545444386675607e-19,False
11232.556,-2.6252418920687875e-19,2.1888240843399687e-19,True
11233.716999999999,-8.452263253763701e-19,3.3566876914131478e-19,True
11234.268999999998,-9.701931499079279e-19,2.9085431349992967e-19,True
11235.377,-8.50530247621063e-20,2.5673322148823376e-19,False
11236.896,-3.553754721873069e-19,2.357371965218517e-19,True
11252.181,-3.402128287023241e-19,2.9730376576942825e-19,True
11253.291000000001,-7.453450016887152e-19,2.516213638552435e-19,True
11255.305,-4.064513075625936e-19,2.922227878696395e-19,True
11256.412,5.434873696701603e-19,2.422013268013303e-19,False
11258.431999999999,-1.0933866806702487e-18,2.8903777316116825e-19,True
11259.541000000001,-3.5751285782692724e-19,2.5364608315423056e-19,True
11273.558,-6.894930660748684e-19,2.0414033464061585e-19,True
11275.447,1.4652747386555858e-19,2.8943260551250486e-19,False
11276.088,1.841670480473529e-20,2.067017628784864e-19,False
11276.326000000001,-7.876343676989797e-19,2.9686830920940733e-19,True
11277.257,-7.085539085510639e-20,2.8057032269549475e-19,False
11277.4375,1.6588216092482348e-20,2.5403192220320013e-19,False
11278.614,-6.42080920496481e-19,2.1344808638756033e-19,True
11279.458,-6.6388125211464305e-19,2.8611448964912997e-19,True
11279.784,-3.911574779811288e-19,3.256581535305199e-19,True
11280.566,-9.671919578337996e-20,2.389645791544056e-19,False
11282.594,-8.80897214583464e-19,2.9262658526771953e-19,True
11283.705,-7.382834536898898e-19,2.5257205466481323e-19,True
11319.553,-9.907715858670261e-20,1.9833715632359072e-19,False
11320.73,-1.0826683372528212e-19,2.5864204409426023e-19,False
11322.115,-1.1457509117130196e-19,2.0014729056675503e-19,False
11323.293,-2.885504112094864e-19,2.7175673032281425e-19,True
11324.673,-2.5624832213468453e-19,2.09060293240248e-19,True
11325.851999999999,-1.076505262414914e-18,3.192749660983437e-19,True
11365.548999999999,3.2179923386096715e-20,1.9321736157328187e-19,False
11365.686000000005,-4.3050806969364865e-19,2.524314360885696e-19,True
11368.073,-2.323288230826236e-19,1.9906356694215803e-19,True
11369.329,-9.456190033578958e-19,2.664935049558018e-19,True
11370.73,7.247184058398412e-20,2.031154308658611e-19,False
11371.919,-1.6785793341701539e-19,3.115912698951922e-19,False
11411.544,-2.2727656218855947e-19,1.893429615810218e-19,True
11413.516000000001,5.579514336506865e-21,2.656061789168141e-19,False
11414.24,-1.0658045834491494e-19,1.9347299334253188e-19,False
11415.366000000002,-1.2694272906307019e-18,2.6928398714867633e-19,False
11416.788999999999,-6.973340934419247e-20,1.985367273415085e-19,False
11417.986,8.971401064721697e-20,3.1027691584113074e-19,False
11457.54,-4.704025123526729e-19,1.8466196769194546e-19,True
11458.746000000001,-7.25455469048692e-19,2.464861344288716e-19,True
11460.197,-2.345036154231328e-19,1.8759794329002925e-19,True
11461.018,-2.306021942532669e-19,2.0618988169131463e-19,True
11461.402,-1.0129436645136064e-18,2.637491068769503e-19,True
11464.053999999998,-5.627315340992408e-19,2.944156415200009e-19,True
11503.536,-7.385474883311453e-20,1.8273703877225644e-19,False
11504.752,-2.3899565421402203e-19,2.4055053000974977e-19,False
11506.225,-4.0833145985077146e-19,1.8482383563673766e-19,True
11507.438,-1.4919306355530834e-18,2.6171560948111246e-19,False
11510.122,-3.608262586788338e-19,2.89137078767121e-19,True
11510.796999999999,-1.6955862253523913e-19,2.0129036954622967e-19,False
11549.531,-4.2798694461716503e-19,1.8121420855512604e-19,True
11550.757,-1.350600865245355e-19,2.3560486618044177e-19,False
11552.251,-2.1002907685765887e-19,1.835322418437736e-19,True
11552.718,-7.006782020097184e-19,2.5912331006600595e-19,True
11554.965,-3.6045223130516003e-19,1.88434391247836e-19,True
11556.188999999995,8.673052159964687e-19,2.981108660689373e-19,False
11595.527,-5.127650263164631e-19,1.7738547975569492e-19,True
11596.761999999999,-1.6049373185626678e-19,2.352467882840877e-19,False
11598.278999999999,-8.208933104509393e-21,1.814858306005402e-19,False
11598.481000000002,-6.577162133953528e-19,2.778792177901617e-19,True
11601.021999999999,-4.922557751826514e-19,1.8546892165967925e-19,True
11602.257,3.0980562846982903e-19,2.8769693407536676e-19,True
11641.523000000001,-2.474753809890428e-19,1.740216348538535e-19,True
11642.767,-9.091783333931377e-19,2.2826188650349197e-19,True
11644.306,1.4522716401361506e-19,1.7851496942424447e-19,False
11646.326000000001,-4.694093429728186e-19,2.7375644295707428e-19,True
11647.081,-7.90811845082812e-19,1.8225006008976666e-19,True
11648.323999999999,-5.430046356033683e-20,2.814801793883936e-19,False
11687.518999999998,-2.424415793682627e-19,1.7173161769954685e-19,True
11688.771999999999,-5.000646133304955e-19,2.254989930299809e-19,True
11690.333,-1.8955626786882804e-19,1.7260116184845267e-19,True
11691.583999999999,-9.875783650441366e-20,2.326622441725311e-19,False
11693.14,-8.67853036691958e-19,1.7675624543371447e-19,False
11694.378,-2.3627146129744966e-19,2.7571730565050977e-19,False
11733.515,-3.1160647866386316e-19,1.6705484127174886e-19,False
11734.777,1.5832465646292175e-19,2.197419606179986e-19,False
11736.36,-2.7441202527768273e-19,1.6682476880040034e-19,False
11737.621000000001,3.787793210112685e-19,2.2856119359945124e-19,True
11739.198,-6.462120857181992e-19,1.7131383203585167e-19,False
11740.471000000001,-3.444844474280318e-19,2.7779713528047892e-19,True
