LAMBDA,FLUX,FERROR,MASKGOOD
10818.339,7.951275430094149e-18,5.356040262268302e-19,True
10818.833,8.791881265251494e-18,5.533773519789369e-19,True
10818.97,7.543763415181822e-18,5.607927066969417e-19,True
10819.466,8.609295710088992e-18,6.804268214406424e-19,True
10842.786,9.018674040763976e-18,5.465656616983471e-19,True
10843.282,9.038159100594475e-18,5.480414040607429e-19,True
10843.421,7.544897434872474e-18,5.643342514734781e-19,True
10843.919,7.820370642706915e-18,6.5850290233074275e-19,True
10867.233,8.560139043346624e-18,5.4185837288932935e-19,True
10867.731000000002,8.911049581429647e-18,5.455703244618413e-19,True
10867.872,6.584982693935861e-18,5.433691525744299e-19,True
10868.372,6.670844571869605e-18,6.618452722862325e-19,True
10891.681,8.859460664596011e-18,5.472717785915536e-19,True
10892.181,9.183494120729648e-18,5.335838333765021e-19,True
10892.322,8.133342137256261e-18,5.307246890559148e-19,True
10892.823999999999,7.227762383251966e-18,6.787837229079159e-19,True
10916.128,8.706775305396413e-18,5.488976266628379e-19,True
10916.63,9.029729046154263e-18,5.241880758158122e-19,True
10916.773000000001,8.895022993504893e-18,5.361761705012496e-19,True
10917.277,6.9061829748329044e-18,6.836091734828361e-19,True
10940.573999999999,8.81076427100537e-18,5.51342690399755e-19,True
10941.079,8.745721176514917e-18,5.129461495342978e-19,True
10941.225,9.17459212925137e-18,5.715131850877106e-19,True
10941.73,9.306791825820902e-18,7.083248609264917e-19,True
10965.021,8.829684922335864e-18,5.637711822578925e-19,True
10965.528,8.945077018210778e-18,5.101185874391621e-19,True
10965.675,7.255575529451143e-18,5.043770053836267e-19,True
10966.184,9.13461362656181e-18,6.931730772347092e-19,True
10989.469,9.27957474184258e-18,5.67705567246462e-19,True
10989.979,8.394884561837852e-18,5.066877168586714e-19,True
10990.126,7.706487966178416e-18,5.064378462012456e-19,True
10990.636999999999,8.714302514374956e-18,6.9039265537005905e-19,True
11013.916000000001,9.887571492230642e-18,5.777678046098418e-19,True
11014.428,7.81685561523039e-18,4.989294125639367e-19,True
11014.577,7.795886245194042e-18,5.097832528420245e-19,True
11015.09,8.688792684737303e-18,6.923791539957868e-19,True
11038.363000000001,9.607223198139986e-18,5.800874314581437e-19,True
11038.877,8.367483347335924e-18,4.983947311929097e-19,True
11039.027,8.830311415028615e-18,5.093122242019242e-19,True
11039.543,9.485005228629636e-18,7.124486433013443e-19,True
11062.811000000005,9.490727415799942e-18,5.813089998989835e-19,True
11063.326000000001,7.872477854554601e-18,4.908471166912755e-19,True
11063.479,8.231138415113286e-18,4.9305860859659955e-19,True
11063.995,9.080787147887724e-18,7.19432348683389e-19,True
11087.258,9.614906422401593e-18,5.932413159181488e-19,True
11087.775,8.417225846632108e-18,4.856254702318291e-19,True
11087.93,8.900671913812831e-18,5.036949327447856e-19,True
11088.448,9.034604864228792e-18,7.1873705523272935e-19,True
11111.704,9.012611676104738e-18,5.94217127515419e-19,True
11112.225,7.981159906491003e-18,4.768439148842227e-19,True
11112.381000000001,8.518207764943884e-18,4.954137222762442e-19,True
11112.901000000002,8.195497517846086e-18,7.226572030768188e-19,True
11136.151000000002,7.97916116592437e-18,5.871873002602117e-19,True
11136.675,8.092726681999884e-18,4.774579896911174e-19,True
11136.831,5.985171220239462e-18,4.652137412364724e-19,False
11137.3545,8.803901288266057e-18,7.27692996548123e-19,True
11150.008999999998,8.099958136339082e-18,3.946786599923121e-19,True
11160.598999999998,7.372628043465913e-18,5.885853272168781e-19,True
11161.124,8.106316840061722e-18,4.796330978734307e-19,True
11161.282,7.134118411591661e-18,4.796974330533024e-19,True
11161.806999999999,7.823004928010654e-18,7.320650011136714e-19,True
11185.046,8.276307048183241e-18,5.985063879888897e-19,True
11185.573,7.214429234804959e-18,4.690774398204001e-19,True
11185.733,8.213858354894565e-18,5.5625941717476655e-19,True
11186.26,8.899804510477961e-18,7.483672717955025e-19,True
11195.941,8.069027808613261e-18,4.628546937467594e-19,True
11196.188,8.474752050386171e-18,3.4604615539593176e-19,True
11196.489,7.111228761459484e-18,3.9502391927204724e-19,True
11196.738000000001,8.062930863378302e-18,3.8513811883743156e-19,True
11209.492,8.718068555053706e-18,6.113901601015798e-19,True
11210.021999999999,7.507752503870209e-18,4.668507830227271e-19,True
11210.185,7.03291147857634e-18,6.294854807334949e-19,True
11210.713,7.115409335300005e-18,7.405461825995639e-19,True
11233.938999999995,7.687208592403299e-18,6.084700152829855e-19,True
11234.472,8.920103356042294e-18,4.894422792269926e-19,True
11234.633999999998,8.031738777164799e-18,6.260029437844064e-19,True
11235.166000000001,8.559155789324216e-18,7.636122895434334e-19,True
11242.661,8.708298876383004e-18,4.653568597820904e-19,True
11242.916000000001,7.758068945086989e-18,3.3099466779414635e-19,True
11243.212,7.482647285932483e-18,3.9071133948721577e-19,True
11243.468,8.081002034811505e-18,3.804732334038913e-19,True
11258.386,8.124227660430217e-18,6.364491306969499e-19,True
11258.921999999999,8.707691334287015e-18,4.94010412020606e-19,True
11259.078000000001,9.711410326104806e-18,5.646005845532881e-19,True
11259.616000000002,8.465217323087932e-18,7.925378762950727e-19,True
11282.829,8.232265785365782e-18,6.136235414380884e-19,True
11283.367,7.431545453451462e-18,4.804579267935843e-19,True
11283.528999999999,7.796098706525222e-18,4.861073325125284e-19,True
11284.067,7.856048576607417e-18,7.588213430513351e-19,True
11289.381000000001,7.496861505075816e-18,4.477181865491248e-19,True
11289.643,7.64370049292301e-18,3.2547259717116823e-19,True
11289.935,8.338810276438501e-18,3.9910288853981435e-19,True
11290.197,8.128958171687995e-18,3.794950355860257e-19,True
11336.101,8.702321942184161e-18,4.599935343924006e-19,True
11336.368999999999,7.64651476453063e-18,3.196971533517273e-19,True
11336.656,7.579640478461634e-18,3.8176248462477295e-19,True
11336.927,8.023074944852893e-18,3.7470959602232795e-19,True
11382.819,8.208798089244121e-18,4.514696232919455e-19,True
11383.096000000001,7.810143987318196e-18,3.177993054739559e-19,True
11383.378999999999,8.273919985105312e-18,3.862177465525793e-19,True
11383.657,7.743747286561181e-18,3.683810804171685e-19,True
11429.538999999999,9.233968189486815e-18,4.606969656768369e-19,True
11429.822,8.007839116188794e-18,3.1440544005869123e-19,True
11430.101999999999,7.973075524663396e-18,3.7272304083171715e-19,True
11430.386999999999,8.227502874415295e-18,3.738335456640446e-19,True
11476.258999999998,8.805068484968211e-18,4.660800863987168e-19,True
11476.548999999999,8.602756051874515e-18,3.1995717710702474e-19,True
11476.823999999999,8.851535501298762e-18,3.7972639794926905e-19,True
11477.116000000002,8.531125308708421e-18,3.7739158622133004e-19,True
11522.978000000001,1.0089739009895111e-17,4.785434644084575e-19,True
11523.275,8.723538542496332e-18,3.1895513914780607e-19,True
11523.546,8.515924310780832e-18,3.7057459769493527e-19,True
11523.845,9.42628626696797e-18,3.895899880187985e-19,True
11569.697,9.735165097889162e-18,4.77905003122166e-19,True
11570.003,9.139786970639899e-18,3.2284443447081385e-19,True
11570.268999999998,9.604673550836966e-18,3.7985672872158543e-19,False
11570.575,9.546477932076496e-18,3.9161708096539703e-19,True
11616.417,9.536876155179132e-18,4.770333802988841e-19,True
11616.7295,1.0118607554419816e-17,3.360631867939141e-19,False
11616.761999999999,9.649148570116503e-18,3.821238878117967e-19,True
11617.305,9.814882136562903e-18,3.9472279280215325e-19,True
11662.587,8.975904589114601e-18,3.708680098946185e-19,False
11663.136,9.445310312451567e-18,4.731203333335225e-19,True
11663.456,9.313015030591023e-18,3.1977398628699747e-19,True
11664.034,1.0212934578971807e-17,4.0111017406206043e-19,False
11708.822,5.975942578844349e-18,3.535352937067512e-19,False
11709.855,1.0686571275353876e-17,4.753181341001576e-19,False
11710.184,9.063965885456919e-18,3.114481816411251e-19,True
11711.403999999999,6.394785541671056e-18,3.215974341490825e-19,False
11756.575,1.0358239851188094e-17,4.646499597608686e-19,True
11756.91,9.401084385924206e-18,3.136052393093051e-19,True
11757.158000000001,9.917352879572737e-18,3.681761834563631e-19,True
11759.787,7.031516465422916e-18,3.556610691014889e-19,False
11803.294,9.286395667115286e-18,4.4802364218880955e-19,True
11803.636999999999,1.0395819461875088e-17,3.2282795408365983e-19,True
11803.881000000001,9.299750909570833e-18,3.519780119924229e-19,True
11805.063999999995,1.0118230098249502e-17,3.9331683430298334e-19,True
11849.632,1.0510886641356819e-17,4.594596208236768e-19,False
11850.364,9.952697940136212e-18,3.1256729729387997e-19,True
11850.603000000001,8.99684364409842e-18,3.4634296304611215e-19,True
11850.952,1.0258655115029939e-17,3.8897241406589773e-19,False
11895.471000000001,9.599031772057404e-18,3.0414717734522036e-19,True
11896.792,1.1075370912019427e-17,4.786166986532995e-19,True
11897.325,9.14200789153138e-18,3.436375018436909e-19,False
11897.681,1.0497853500238992e-17,3.9384587152638203e-19,True
11943.223999999998,7.296426336508675e-18,2.558647890932694e-19,False
11943.451000000001,1.0543322510728575e-17,4.644084793250236e-19,False
11944.048,8.87927354172902e-18,3.3755272133668715e-19,True
11944.411,9.960843714396244e-18,3.8925370781688044e-19,True
11987.257,8.574898017339653e-18,3.320852854212485e-19,True
11990.17,1.0117193057566369e-17,4.440945210175886e-19,True
11991.136999999999,1.005710046379378e-17,3.952045753883909e-19,False
11993.313,7.42832783304735e-18,2.6720333401420767e-19,False
12036.889,1.0167518478246346e-17,4.407236883068639e-19,False
12037.258999999998,8.417384972854527e-18,2.7976060702307736e-19,True
12037.864,9.531670784328224e-18,3.703999582824186e-19,True
12040.313999999995,2.4755748370555523e-18,3.115834207739648e-19,False
12079.473999999998,1.0019142153702682e-17,4.0407580979133437e-19,False
12082.973999999998,8.583069173775916e-18,3.2598281925031743e-19,True
12083.608,1.0227821231788143e-17,4.3217327489833754e-19,False
12083.985,8.172780275793508e-18,2.7785793492371997e-19,True
12130.327,1.0108547919464278e-17,4.258883762308749e-19,False
12130.713,7.971088855495096e-18,2.746763114818744e-19,True
12131.933,5.132086091858348e-18,2.7597173730951425e-19,False
12137.675,8.717759877276392e-18,3.598592108461095e-19,True
12175.507,9.717152533350217e-18,4.1726679263489574e-19,True
12177.438999999995,8.257490134398895e-18,2.775247665217303e-19,True
12177.544,9.184471305463639e-18,3.537871780437631e-19,True
12177.653999999999,8.343927538775806e-18,3.1415527455761926e-19,True
12224.128999999999,9.601018853463428e-18,4.6315560302453735e-19,True
12224.166000000001,8.235744886679639e-18,2.711541063993417e-19,True
12224.377,7.502934577259724e-18,3.0019357771187164e-19,True
12225.562,9.363313573173556e-18,3.463311321358752e-19,False
12257.858999999999,3.7533612371101026e-18,1.8695210387535976e-19,False
12270.042,8.22457430698772e-18,3.8650892891117655e-19,True
12271.1,7.561334901568586e-18,2.9804285973502585e-19,True
12271.511999999999,8.537750937416779e-18,3.287926058781867e-19,False
12317.335,8.149272272656873e-18,3.7815871849900373e-19,True
12317.821000000002,7.84739267549157e-18,3.011086160840376e-19,True
12318.241000000002,8.547688238172573e-18,3.359788556843665e-19,True
12328.811000000005,5.083023502968338e-18,2.231046113535118e-19,False
12361.826000000001,6.4742731822600224e-18,2.384623281697628e-19,False
12363.925,7.836819847628097e-18,3.649643424383903e-19,True
12364.544,7.267426140941182e-18,2.917911026203057e-19,True
12364.971000000001,8.162797108053883e-18,3.193544725299732e-19,True
12410.643999999998,8.020793932383992e-18,3.646993463520596e-19,True
12411.267,7.154998795707677e-18,2.9058429385872976e-19,True
12411.7,8.062876221136612e-18,3.102166297641048e-19,True
12413.775,6.6577430361889835e-18,2.4268419493038466e-19,False
12457.363000000001,7.936428497536846e-18,3.567812008213403e-19,True
12457.801000000001,7.36067868709254e-18,2.537403697754423e-19,True
12457.989,6.660219647644305e-18,2.817401722402832e-19,True
12458.43,7.887464076877167e-18,3.0495030765886675e-19,True
12504.083,7.656836351826533e-18,3.4754675657383887e-19,True
12504.527,7.059045206750463e-18,2.478397145153306e-19,True
12504.711000000001,7.553037662471924e-18,2.920537879413507e-19,True
12505.159,7.760002693971615e-18,3.0013443987842e-19,True
12550.802,7.577566712232716e-18,3.4352028428689277e-19,True
12551.253999999999,7.003561280875806e-18,2.472192329336309e-19,True
12551.434,7.33759715335589e-18,2.9044483712797307e-19,True
12551.889,7.678184734829209e-18,2.935891400790442e-19,True
12597.521,7.223669549474233e-18,3.3763717469820763e-19,True
12597.98,6.776242813655598e-18,2.4413983942041243e-19,True
12598.155,6.941478682936146e-18,2.864232725350758e-19,True
12598.618,7.178476557983832e-18,2.8509148616248285e-19,True
12643.764,7.523205991906036e-18,3.4034025397760634e-19,True
12644.707,6.8790791653060824e-18,2.466241886371243e-19,True
12644.878,6.343834354794512e-18,2.7861191587423966e-19,True
12645.348,6.8264794261968205e-18,2.797171138713919e-19,True
12691.192,7.823365736735837e-18,3.48700996841103e-19,True
12691.434,6.554001661063132e-18,2.4179340772000164e-19,True
12691.601,5.680120686220616e-18,2.7139975255003557e-19,False
12692.077,6.6628428181739734e-18,2.7387882060217305e-19,True
12737.68,6.652093555237177e-18,3.1969569166057587e-19,True
12738.16,6.4624313432311295e-18,2.3896078496863337e-19,True
12738.323,6.599785799905512e-18,2.8202669074582625e-19,True
12738.806999999999,6.7320454847257295e-18,2.693202428597477e-19,True
12784.399,5.954772701608105e-18,3.0639332073358688e-19,True
12784.888,6.32891853595327e-18,2.3520237097375794e-19,True
12785.046,6.1214896437259994e-18,2.7048199409918504e-19,True
12785.536,6.469609885147585e-18,2.6457267098574355e-19,True
12831.118999999999,6.0457755277693385e-18,3.0462405361036016e-19,True
12831.614,6.104443770243942e-18,2.325455635320385e-19,True
12831.768,6.5902715223323606e-18,2.7608300991902714e-19,True
12832.266000000001,6.0258784559185344e-18,2.5467569388473645e-19,True
12877.838,5.849517247169087e-18,3.0255535839865394e-19,True
12878.341,6.1051813866854475e-18,2.329162266328302e-19,True
12878.49,7.154491804978378e-18,2.82723399726856e-19,False
12878.996000000001,5.891072964458248e-18,2.5015827191328993e-19,True
12924.558,6.6465350963909786e-18,3.0358606396590716e-19,True
12925.068000000001,5.881250739592084e-18,2.2939564026151283e-19,True
12925.213,5.9175407953658985e-18,2.7071739984979786e-19,True
12925.726,6.0920785728313695e-18,2.4894541460305227e-19,True
12971.277,6.835390456908302e-18,2.9916301763612633e-19,True
12971.795,5.566107292301678e-18,2.2740515740911947e-19,True
12971.935,5.700304106982893e-18,2.6777760552521983e-19,True
12972.455,5.729957284820391e-18,2.4245562338839155e-19,True
13017.535,6.008695909500961e-18,2.843866584912594e-19,True
13018.521,5.7491669186854044e-18,2.279797158869825e-19,True
13018.657,5.4120509752976665e-18,2.6163732510689677e-19,True
13019.185,5.498070109717535e-18,2.375035532285932e-19,True
13064.072,4.913110228412851e-18,2.607002361950182e-19,True
13064.991000000002,6.360781596878911e-18,2.9240422585113216e-19,True
13065.248,6.079244163464672e-18,2.307248517479073e-19,False
13065.913999999999,5.418345020291868e-18,2.315326665276805e-19,True
13111.436000000005,5.450103308820651e-18,2.697990504804628e-19,True
13111.975,5.745279030108345e-18,2.2465278940223717e-19,True
13112.643999999998,5.3763467080371384e-18,2.27183128489236e-19,True
13112.996000000001,2.7787659888913854e-18,2.4614294484700083e-19,False
13158.155,5.857454527360222e-18,2.7329865671424267e-19,True
13158.375,5.626422159403435e-18,2.3347584990615567e-19,True
13158.701000000001,5.201290377981656e-18,2.2040534597688586e-19,True
13158.823999999999,4.7378921721545206e-18,2.54238705366469e-19,True
13204.874,5.2309466079715655e-18,2.6144181328178264e-19,True
13205.428,4.5572802706375215e-18,2.1377534946094566e-19,True
13205.546999999999,5.168041974294018e-18,2.589782540328875e-19,True
13207.25,4.959499113639766e-18,2.2045918485604427e-19,True
13251.008,5.198096090106901e-18,2.622478360108809e-19,True
13252.153999999999,4.4275569021904325e-18,2.114892345435435e-19,True
13252.27,5.3495998118270275e-18,2.586983714539078e-19,True
13252.832,4.8067152692313394e-18,2.1323571961042085e-19,True
13298.66,5.216045553653738e-18,2.5799890560914464e-19,True
13298.882,4.648582033874408e-18,2.1421496785047316e-19,True
13298.991000000002,5.656392834929533e-18,2.876362918313558e-19,True
13299.562,4.690892234619196e-18,2.0908211310569389e-19,True
13343.555,4.3634574148587015e-18,2.1358836913489178e-19,True
13345.033000000001,4.906366793205426e-18,2.529789675011853e-19,True
13345.714,4.88343556218447e-18,2.575455237694237e-19,True
13346.292,4.7930084146106815e-18,2.1028811428680254e-19,True
13391.752,4.465546042370314e-18,2.4818255683195216e-19,True
13392.437,4.279019126104278e-18,2.571234431109557e-19,True
13393.021,4.595027721694009e-18,2.0882602868926475e-19,True
13394.745,3.9374804972095135e-18,2.087064296939092e-19,False
13438.472,5.092694357252048e-18,2.5561262480827787e-19,True
13439.062,4.13464553155365e-18,2.165774220494894e-19,True
13439.158000000001,4.7336369543093455e-18,2.6333669619683487e-19,True
13439.751,3.913463753820142e-18,2.0669370160967244e-19,False
13484.758999999998,5.608823611440724e-18,2.7759810159717747e-19,False
13485.788999999999,4.709730619065613e-18,2.2239549126482095e-19,True
13485.881000000001,4.690392247690368e-18,2.575121796360898e-19,True
13486.48,3.7477696948546475e-18,1.9969230823261572e-19,False
13532.211000000001,5.419539055244716e-18,2.6003447591404093e-19,False
13532.516000000001,4.410622540508236e-18,2.1435747998103703e-19,True
13532.604,3.960642414668476e-18,2.4674438186452995e-19,True
13533.21,4.4188570941222146e-18,2.0200629246026007e-19,True
13578.631000000001,4.832328996979954e-18,2.375398880656998e-19,True
13579.242,4.056793053857508e-18,2.11269694673833e-19,True
13579.325,4.183419293176613e-18,2.510523864314984e-19,True
13579.938999999995,4.138155403526055e-18,1.9310445514339312e-19,True
13624.831,4.541379382823174e-18,2.5667805446706746e-19,True
13625.35,5.053903111238208e-18,2.366696124749078e-19,True
13625.969,4.107035537536442e-18,2.1856853096041567e-19,True
13626.669,4.150705090026916e-18,1.9315082556499683e-19,True
13672.069,4.814802000439394e-18,2.299149895976573e-19,True
13672.695,4.0213924662117514e-18,2.15282567092186e-19,True
13673.388,4.330776027826864e-18,2.644567134151214e-19,True
13673.398000000001,4.036796508464808e-18,1.8786637755768574e-19,True
13718.788999999999,4.324444448088234e-18,2.2380158700122967e-19,True
13719.421999999999,4.155952610989286e-18,2.1253964071283753e-19,True
13719.492,4.385120181240951e-18,2.559265926200427e-19,True
13720.104,3.866477017387442e-18,1.8341920164716612e-19,True
13765.508,4.244635232260546e-18,2.218380811587889e-19,True
13766.148000000001,4.17268853516962e-18,2.1338391162806338e-19,True
13766.215,4.354791304061386e-18,2.5485643617845564e-19,True
13766.886,3.7920314598044935e-18,1.8353979355980745e-19,True
13811.056999999999,4.301951038389648e-18,2.228800706419091e-19,True
13812.875,3.9301881233003706e-18,2.143691481334185e-19,True
13812.9375,4.124591675602138e-18,2.569521277290569e-19,True
13813.588,3.8508180704722935e-18,1.8320308079352265e-19,True
13859.601999999999,4.144263185699591e-18,2.179905250199791e-19,True
13859.659,3.8355574509932864e-18,2.534210253911091e-19,True
13859.833,2.992632993222502e-18,2.0821442393928224e-19,False
13860.317,3.663460850672925e-18,1.7950909986603733e-19,True
13905.6045,4.39031985388609e-18,2.22928180941957e-19,True
13905.667,4.3924179028536595e-18,2.2094061515480946e-19,True
13906.382,3.617083858734428e-18,2.580585905386018e-19,True
13907.046999999999,3.882902612885636e-18,1.794871853748389e-19,True
13952.386999999999,4.8888160115809785e-18,2.256474778090061e-19,False
13953.104,4.298689215024023e-18,2.6293284712711725e-19,True
13953.776000000002,4.0954189207235995e-18,1.831274663221345e-19,True
13954.008999999998,4.160405786505886e-18,2.213876120606582e-19,True
13999.105,4.1072192242257805e-18,2.136130576868603e-19,True
13999.782,4.3113657571726825e-18,2.2065954280777896e-19,True
13999.826000000001,3.944509990673708e-18,2.548176254187865e-19,True
14000.506000000001,4.6130057422254976e-18,1.8710858011806659e-19,True
14045.825,4.2422048052948046e-18,2.1210599036399764e-19,True
14046.508999999998,4.180549190321668e-18,2.193778428142945e-19,True
14046.548999999999,4.114728170881853e-18,2.556419927724845e-19,True
14046.736,4.4936226253913694e-18,1.8408167977075525e-19,True
14092.545,4.157843555276071e-18,2.1117764670574352e-19,True
14093.235,3.9028863601000304e-18,2.159229710090914e-19,True
14093.2705,3.7320788108948244e-18,2.508451208994767e-19,True
14094.495,4.241477270378624e-18,1.777931634200957e-19,True
14139.265,3.855787123148617e-18,2.0829178052545519e-19,True
14139.962,3.8768238542625714e-18,2.217600221756727e-19,True
14139.993,4.085011040500002e-18,2.541282516746166e-19,True
14140.695,4.168870621326498e-18,1.7363827842024799e-19,True
14185.983999999999,4.169307279616783e-18,2.0660308899725964e-19,True
14186.688,3.994800534904269e-18,2.212956668926564e-19,True
14186.715,4.2595862414697476e-18,2.5631821909300807e-19,True
14187.425,3.977230876260935e-18,1.7015511340534273e-19,True
14232.703000000001,4.525062673154013e-18,2.0732350204381812e-19,True
14233.415,4.088400117641802e-18,2.176600095295487e-19,True
14233.4375,3.900964934076011e-18,2.553160958408247e-19,True
14234.153999999999,4.2248154802535676e-18,1.720352495803361e-19,True
14279.423,4.3609425985700195e-18,2.0472865018332523e-19,True
14280.142,4.239161259175229e-18,2.1768002711722467e-19,True
14280.16,4.248948402251422e-18,2.5742739116985883e-19,True
14280.883999999998,4.019652702383076e-18,1.6839840946335859e-19,True
14326.143,4.418138724184793e-18,2.026950926196101e-19,True
14326.868,4.3379040763961915e-18,2.1916153596083024e-19,True
14326.883,4.234109895999168e-18,2.570572578626473e-19,True
14327.613000000001,3.752233780538003e-18,1.6410290271458615e-19,True
14372.862,4.324272123264378e-18,2.0064443428158084e-19,True
14373.595,4.128232200986564e-18,2.166037167073001e-19,True
14373.6045,4.3778061851189026e-18,2.59890676990617e-19,True
14374.344,3.8604734031050025e-18,1.6380786374211114e-19,True
14419.581,4.388192282495293e-18,2.0178665908218593e-19,True
14420.321000000002,4.1499699538231066e-18,2.18156608023652e-19,True
14420.327,4.078662058433266e-18,2.5826009525356983e-19,True
14421.073,4.1143410905045616e-18,1.6615368411140068e-19,True
14466.296999999999,3.879932323414692e-18,1.946408031690312e-19,True
14467.043,3.912540715210221e-18,2.1428550089835254e-19,True
14467.048999999999,4.082380885545728e-18,2.5816040522943963e-19,True
14467.803,3.958793197745229e-18,1.6348975565952787e-19,True
14513.016000000001,3.9647284228277685e-18,1.9625266686162309e-19,True
14513.77,4.192191985353328e-18,3.4014280874171606e-19,True
14514.521,3.878446130420828e-18,1.6327170075315692e-19,True
14559.735,3.7628980092964535e-18,1.930718364492316e-19,True
14560.491000000002,3.695771285219861e-18,2.551838230040109e-19,True
14560.496000000001,4.001879361519081e-18,2.1090734209016925e-19,True
14561.251,4.18212369314702e-18,1.673652106313389e-19,True
14606.455,4.023524282367958e-18,1.95684645934086e-19,True
14607.214,3.5945829558370034e-18,2.541149335169121e-19,True
14607.223,3.964503032168233e-18,2.0918000589616507e-19,True
14607.98,3.927974876935665e-18,1.6436240386409118e-19,True
14653.173999999999,3.873804111321643e-18,1.9577962105706359e-19,True
14653.936000000005,4.0718814148761525e-18,2.531540805656989e-19,True
14653.948999999999,3.8016169575699576e-18,2.0577396142002375e-19,True
14654.71,3.2820742788185236e-18,1.5681079608180687e-19,False
14699.893999999998,4.098556627745338e-18,1.974308239983476e-19,True
14700.658000000001,4.033221707838411e-18,2.519686747454225e-19,True
14700.677,3.681129345111603e-18,2.0288879863975245e-19,True
14701.438999999995,3.494383572090308e-18,1.5867656941422349e-19,True
14746.613000000001,3.5812857835101495e-18,1.9194706450743393e-19,True
14747.38,3.7142090226812795e-18,2.4723962989711593e-19,True
14747.403,3.802196192143357e-18,2.0224904648603045e-19,True
14748.169,3.634837606468191e-18,1.6074770035479404e-19,True
14793.333,3.8015754149332015e-18,1.9621184045301628e-19,True
14794.103000000001,3.896745097708029e-18,2.470802334058201e-19,True
14794.13,3.7747912305228395e-18,2.007004878285828e-19,True
14794.899,3.5231945237793694e-18,1.6075291603736284e-19,True
14840.053,3.773930684956239e-18,1.927470002683891e-19,True
14840.823999999999,4.105307444700377e-18,2.4671890877388966e-19,True
14840.855,3.59953086821749e-18,1.9814350448179787e-19,True
14841.628999999999,3.699812482679216e-18,1.6242472799965724e-19,True
14886.771,3.730400402051201e-18,1.9412124047856478e-19,True
14887.546999999999,3.999767345680128e-18,2.4269423705261873e-19,True
14887.582,3.8281917565400605e-18,1.9725035087969867e-19,True
14888.358,3.56507522252195e-18,1.5941924735519185e-19,True
14933.491000000002,3.612342374660517e-18,1.908204560401196e-19,True
14934.268999999998,4.081915993034436e-18,2.428021646169534e-19,True
14934.309,3.770206083333641e-18,1.9273595216781312e-19,True
14935.088,3.5293058669673154e-18,1.5858592652217264e-19,True
14980.211000000001,3.611939264204636e-18,1.9008311674983495e-19,True
14980.991000000002,3.676124711303153e-18,2.3032434960555387e-19,True
14981.036,3.3423811343194573e-18,1.8561836314734182e-19,True
14981.8,3.513818032716861e-18,1.5967816721315108e-19,True
15026.93,4.000101473894327e-18,1.9509084395994066e-19,True
15027.714,3.717820608065948e-18,2.313938202594293e-19,True
15027.763,3.413440558730431e-18,1.8456320715252234e-19,True
15028.565,3.710527246587378e-18,1.6141092900345772e-19,True
15073.65,3.5589137908326324e-18,1.902630918989052e-19,True
15073.969,3.4032249494151167e-18,2.253486071991918e-19,True
15074.489,3.597457474116173e-18,1.8514075868439261e-19,True
15075.276000000002,3.62175063342454e-18,1.5990966127929266e-19,True
15120.368999999999,3.527865249478959e-18,1.9313472825944112e-19,True
15121.216,3.4253554447591647e-18,1.8226901110400865e-19,True
15121.368999999999,2.998881715607836e-18,2.3495982575336137e-19,True
15122.006000000001,3.3054916046395878e-18,1.57859018504083e-19,True
15167.089,3.768884256827353e-18,1.9251508662055503e-19,True
15167.88,3.9331016237169644e-18,2.2781630175135675e-19,True
15167.942,3.3614228810516997e-18,1.8077096055399727e-19,True
15168.736,2.6574421882530424e-18,1.5874520075258967e-19,False
15213.809,3.3911421167278675e-18,1.9165183734528304e-19,True
15214.603000000001,3.869809266939015e-18,2.2305667569987923e-19,True
15214.669,3.6992146039661e-18,1.8347378217202588e-19,True
15215.466,2.5086398148549422e-18,1.5647036128688823e-19,False
15259.288999999999,3.5925918892168824e-18,1.9701507123293487e-19,True
15260.818000000001,3.688261169571098e-18,2.219833423097663e-19,True
15261.396,3.2526137606292137e-18,1.7859958955649573e-19,True
15262.195,3.1616217266671923e-18,1.6194471604219908e-19,True
15308.123,3.3838141097219462e-18,1.834840035196836e-19,True
15308.145,2.982178648443341e-18,1.9764237879832463e-19,True
15308.275,3.6418358263934634e-18,2.2586477042340946e-19,True
15308.925,3.29788983292112e-18,1.6619328950121685e-19,True
15353.268999999998,2.796507779058268e-18,1.6322485961750862e-19,True
15353.966999999999,3.4464988657749386e-18,2.02561271622148e-19,True
15354.77,3.0778372611935212e-18,2.1814910733637055e-19,True
15354.798999999999,3.3298896436427636e-18,1.912969417536896e-19,True
15400.142,3.063605935415032e-18,2.1740735472106318e-19,True
15400.687,3.576865238469918e-18,2.0693983415303565e-19,True
15401.636,3.4012794188084486e-18,1.9131322932882905e-19,True
15405.008,2.567890797350333e-18,1.6564660870030464e-19,False
15447.391000000001,3.527605242881078e-18,2.0789911068936172e-19,True
15448.303,3.527914477377344e-18,1.8967763427270784e-19,True
15448.94,2.3455154397384568e-18,2.2338394338153876e-19,False
15449.113000000001,3.018742801406315e-18,1.7192564214883203e-19,True
15494.136999999999,3.7141023223475216e-18,2.1479462671060906e-19,True
15494.937,3.214666522165253e-18,2.186861378455866e-19,True
15495.028999999999,3.6205292146888834e-18,1.8865149219731773e-19,True
15495.51,3.237367696729888e-18,1.7571278698039812e-19,True
15539.625,3.0158171650597385e-18,1.760327990482778e-19,True
15540.846000000001,3.785327885630491e-18,2.119712611716619e-19,True
