LAMBDA,FLUX,FERROR,MASKGOOD
15355.566,3.9103873782112116e-19,1.1564776161433283e-19,True
15400.858999999999,6.609136442622797e-19,1.3934022119485758e-19,True
15401.669,4.637006868321654e-19,1.1324610278055424e-19,True
15401.751,7.536991082566125e-20,9.290702119149224e-20,False
15404.355,2.859357342281271e-19,1.045708101933315e-19,True
15447.58,4.570225260602737e-19,1.2573618186145215e-19,True
15447.777,2.429760242026637e-19,1.1199301796995029e-19,True
15448.479,2.442620433739877e-19,9.052666060612552e-20,True
15449.29,3.5016522806214487e-19,1.0053767157302824e-19,True
15494.268999999998,5.125635727776269e-19,1.2721696624327445e-19,True
15495.207,3.9247790215234757e-19,9.056995546224502e-20,True
15495.995,2.3397378674016747e-19,1.1552171567136104e-19,True
15496.008999999998,6.342192639225286e-19,9.975871859840037e-20,True
15538.243,2.5125517404291477e-19,8.773856065884771e-20,True
15541.0625,5.7956239792747555e-19,1.2663781003859282e-19,True
15541.84,3.0511965902296073e-19,1.1343901344459525e-19,True
15542.766000000001,5.853025201659047e-19,9.853772601359412e-20,True
15587.742,4.2381621120358357e-19,1.2364586075979434e-19,True
15588.563,4.2944240805103147e-19,1.1494520276033982e-19,True
15589.483,6.113183841336706e-19,9.68741739459898e-20,True
15592.149,4.1485738088246745e-20,8.670737300748596e-20,False
15633.917,4.541356682666622e-19,1.2895623702332473e-19,True
15635.288,5.177101781230762e-19,1.1601708667645036e-19,True
15635.391000000001,1.9599212710442862e-19,9.340499668885592e-20,True
15636.214,6.680684252829571e-19,9.641896830515207e-20,True
15680.975,2.3569774625813485e-19,9.113403325914962e-20,True
15682.011999999999,6.390313876017519e-19,1.170027822687825e-19,True
15682.149,7.323978072627923e-20,1.2175811520070084e-19,False
15682.944,5.893239182616111e-19,9.475042942377314e-20,True
15727.903999999999,3.2122576959025926e-19,1.190665117762323e-19,True
15728.735,3.828831752160353e-19,1.1509138850343631e-19,True
15729.675,5.512674198532561e-19,9.311381533482301e-20,True
15729.935,9.520451037369066e-20,9.013584223741747e-20,True
15774.625,4.049957218576158e-19,1.1795344568768072e-19,True
15775.458999999999,2.559645708944498e-19,1.1558013607328534e-19,True
15775.573999999999,2.4764442316760357e-19,9.020357318583586e-20,True
15776.406,4.974127877403749e-19,9.116373298161498e-20,True
15821.346000000001,4.084577276649977e-19,1.1679369235969352e-19,True
15822.181999999999,2.9576853882342913e-19,1.1396445876655465e-19,True
15822.303,3.17375460606841e-19,9.050178727116217e-20,True
15823.138,4.7975363088999225e-19,8.988063868883439e-20,True
15868.066,3.044800209326362e-19,1.158684323415566e-19,True
15868.905,1.6111110554962648e-19,1.1356246874466144e-19,True
15869.03,2.4741325591041646e-19,9.08819157965765e-20,True
15869.868,4.765336499129968e-19,9.005899648755898e-20,True
15914.788,2.389199420572042e-19,1.1539603392091127e-19,True
15915.628999999999,4.400575977158495e-19,1.171415077563008e-19,True
15915.758999999998,1.771913467898312e-19,9.129338998041803e-20,True
15916.598999999998,4.598800060848592e-19,8.877979506268193e-20,True
15961.508999999998,-7.906900214296575e-20,1.1555093607160484e-19,False
15962.353000000001,3.730974718048356e-20,1.1675885534645403e-19,False
15962.487,3.637621043773936e-20,9.101939150888527e-20,False
15963.33,4.3023355594866403e-19,8.823416866860255e-20,True
16008.2295,4.0624147164523583e-19,1.1347847845602024e-19,True
16009.076000000001,2.944872704859291e-19,1.1840242329185428e-19,True
16009.215,1.0193412356569477e-19,9.159988506059855e-20,True
16010.061000000005,3.630776822069206e-19,8.767803000949693e-20,True
16054.95,3.7940468153449247e-19,1.131865082752192e-19,True
16055.8,4.1501729379222905e-19,1.196374376617432e-19,True
16055.942,4.213725170716053e-19,9.481016345580686e-20,True
16056.792,4.519909569777415e-19,8.777758181571947e-20,True
16101.671,2.869191846723389e-19,1.1283157572333924e-19,True
16102.524,4.223722005153269e-19,1.211673501942817e-19,True
16102.671,2.979542531058406e-19,9.413647300439187e-20,True
16103.521999999999,4.1398569515831427e-19,8.728058799507224e-20,True
16148.392,2.1413107850444838e-20,1.1131958060944786e-19,False
16149.248,3.4655330332269544e-19,1.2125784984632926e-19,True
16149.398000000001,2.520219700554621e-19,9.448755324226415e-20,True
16150.253999999999,1.770541772127403e-19,8.613385374811099e-20,True
16195.112,3.268469936825397e-19,1.1127203859191488e-19,True
16195.972,3.543241311083867e-19,1.2108073578014016e-19,True
16196.126,3.1144856540661946e-19,9.653352692738732e-20,True
16196.983999999999,1.518424894883202e-19,8.562939595943331e-20,True
16241.833,4.2656361433307373e-19,1.1202668714831328e-19,True
16242.694,6.453704302127265e-19,1.276559232056673e-19,True
16242.8545,2.5856590724705215e-19,9.835475674613767e-20,True
16243.715,3.8787323050408897e-19,8.584976589432968e-20,True
16288.555,1.9336091223790688e-19,1.1021375933190936e-19,True
16289.418,3.35590114701235e-19,1.2553406672527369e-19,True
16289.583,1.2935121303624114e-19,9.835131926717087e-20,True
16290.446000000002,2.760759047729643e-19,8.597734972353443e-20,True
16335.275,1.1089864516440976e-19,1.0972492493298843e-19,True
16336.142,2.6462757184024735e-19,1.2819907192811899e-19,True
16336.311000000005,9.789638367538655e-21,9.929689173924804e-20,False
16337.177,1.106453202765656e-19,8.610711757409866e-20,True
16381.996000000001,9.552857694165943e-20,1.0802802083052099e-19,False
16382.865,3.171203306382673e-19,1.2845270509385939e-19,True
16383.038,-2.3096366259970918e-20,1.0006281123521423e-19,False
16383.907,6.581622135826152e-20,8.438109057444951e-20,False
16428.617,1.6719037561590086e-19,1.1489714042684835e-19,True
16429.59,3.1116252785570286e-19,1.2965126005716754e-19,True
16429.766,1.495450431465841e-19,1.0165609409962591e-19,True
16430.639,-8.048347782938263e-21,8.349818776481168e-20,False
16475.555,-5.639728352855706e-20,1.0813388668739867e-19,False
16476.311999999998,2.592219058287697e-19,1.3022092354508383e-19,True
16476.494,8.185326153026896e-20,1.026542152885715e-19,False
16477.37,1.4776937161562063e-19,8.33058531214294e-20,True
